BABA.K,BABA
AJAX_u.K,AJAX.U
DK,DK
JQC,JQC
DLY,DLY
TGH,TGH
AXL,AXL
DDD,DDD
PAM,PAM
BHE,BHE
GOF,GOF
TPRE.K,TPRE
VLRS.K,VLRS
SFL,SFL
AC,AC
AIO,AIO
LBRT.K,LBRT
RESI.K,RESI
GS_pk,GS$K
SYF_pa,SYF$A
EMD,EMD
BRBR.K,BRBR
SCHW_pd.K,SCHW$D
SII,SII
THQ,THQ
NDMO.K,NDMO
OFG,OFG
GSAH_u.K,GSAH.U
RTP_u,RTP.U
CBB,CBB
WFC_pn,WFC$N
HMI,HMI
FSR,FSR
ACB,ACB
GFLU.K,GFLU
UHT,UHT
APSG_u.K,APSG.U
GME,GME
MEG,MEG
SWT,SWT
CXW,CXW
GWB,GWB
HNGR.K,HNGR
RA,RA
CYD,CYD
NKX,NKX
JWS_u,JWS.U
CMRE.K,CMRE
VAPO.K,VAPO
AIR,AIR
WFC_py,WFC$Y
HZO,HZO
PHK,PHK
TPB,TPB
NIE,NIE
AHH,AHH
CCX_u,CCX.U
FTHY.K,FTHY
OXM,OXM
IMAX.K,IMAX
WIW,WIW
HUD,HUD
IIM,IIM
CII,CII
GS_pn,GS$N
GS_pa,GS$A
TPC,TPC
IGR,IGR
VTOL.K,VTOL
HTD,HTD
NP,NP
GIM,GIM
LDP,LDP
CLB,CLB
CRHC.K,CRHC
SHI,SHI
CLNC.K,CLNC
NEE_pn,NEE$N
VGM,VGM
CPG,CPG
ONE,ONE
VKQ,VKQ
AGX,AGX
CRY,CRY
WLKP.K,WLKP
WFC_po,WFC$O
TEN,TEN
HGH,HGH
ATH_pc,ATH$C
ATH_pb,ATH$B
NEW,NEW
WTRU.K,WTRU
FBM,FBM
IQI,IQI
ENVA.K,ENVA
BHLB.K,BHLB
BCSF.K,BCSF
NMCO.K,NMCO
SRI,SRI
PFN,PFN
PCN,PCN
SCU,SCU
NLY_pf,NLY$F
PACK.K,PACK
CPAC.K,CPAC
ALL_pg,ALL$G
ARR,ARR
TREB.K,TREB
NX,NX
BOE,BOE
PBF,PBF
TRTX.K,TRTX
PDT,PDT
WFC_pp,WFC$P
MYD,MYD
TFC_po,TFC$O
GLT,GLT
RC,RC
ETP_pe,ETP$E
HIO,HIO
ETJ,ETJ
USB_pp,USB$P
NID,NID
BFK,BFK
WCC_pa,WCC$A
BANC.K,BANC
RMAX.K,RMAX
INN,INN
GMRE.K,GMRE
RBAC.K,RBAC
GOAC.K,GOAC
EXK,EXK
PPR,PPR
CKH,CKH
RIG,RIG
MPX,MPX
HZAC.K,HZAC
SCHW_pc.K,SCHW$C
BIT,BIT
MET_pa,MET$A
IFFT.K,IFFT
RBAC_u.K,RBAC.U
SKT,SKT
SBE,SBE
AGM,AGM
NBB,NBB
VTA,VTA
NEE_pk,NEE$K
SRE_pb,SRE$B
CLW,CLW
AVAN_u.K,AVAN.U
IHC,IHC
MUC,MUC
VCV,VCV
BK_pc,BK$C
KEY_pi,KEY$I
CARS.K,CARS
KYN,KYN
AMBC.K,AMBC
NPK,NPK
UMH,UMH
CFXA.K,CFXA
EOI,EOI
LGFa,LGF.A
VYGG_u.K,VYGG.U
KNL,KNL
PCPL.K,PCPL
MMD,MMD
BBAR.K,BBAR
RF_pb,RF$B
BFS,BFS
MVF,MVF
ATEN.K,ATEN
WLL,WLL
STNG.K,STNG
HFRO.K,HFRO
BOAC_u.K,BOAC.U
LEAP.K,LEAP
GOAC_u.K,GOAC.U
EFC,EFC
AXS_pe,AXS$E
STT_pg,STT$G
NXJ,NXJ
AGRO.K,AGRO
BGY,BGY
CEL,CEL
CIR,CIR
RAD,RAD
GEL,GEL
DBD,DBD
HIX,HIX
NYCB_pa.K,NYCB$A
VVR,VVR
MYE,MYE
RF_pc,RF$C
AIG_pa,AIG$A
TBI,TBI
MDP,MDP
KODK.K,KODK
ELAT.K,ELAT
DESP.K,DESP
CAPL.K,CAPL
HZAC_u.K,HZAC.U
ACCO.K,ACCO
LOMA.K,LOMA
FF,FF
MS_pl,MS$L
MUI,MUI
GHY,GHY
BGB,BGB
MMU,MMU
BCX,BCX
PSA_pl,PSA$L
GLP,GLP
PSA_pn,PSA$N
MSGN.K,MSGN
UZD,UZD
REVG.K,REVG
TREB_u.K,TREB.U
BY,BY
DFP,DFP
COF_ph,COF$H
SBE_u,SBE.U
CAI,CAI
BLW,BLW
UTL,UTL
ALL_pb,ALL$B
DNOW.K,DNOW
COE,COE
BLX,BLX
USB_pa,USB$A
JPI,JPI
IVR,IVR
HPS,HPS
MYN,MYN
DUKH.K,DUKH
TCS,TCS
FVAC.K,FVAC
EFT,EFT
LEO,LEO
KOP,KOP
PROS.K,PROS
MNRL.K,MNRL
BME,BME
FRC_pk,FRC$K
EVN,EVN
TFC_pg,TFC$G
NQP,NQP
JHB,JHB
MX,MX
LGVW.K,LGVW
RES,RES
COF_pf,COF$F
VGAC_u.K,VGAC.U
CAF,CAF
CMO,CMO
USB_po,USB$O
IPOD_u.K,IPOD.U
MFL,MFL
MUA,MUA
BKD,BKD
TG,TG
NTST.K,NTST
MCA,MCA
AVK,AVK
HZON_u.K,HZON.U
DIAX.K,DIAX
ACIC_u.K,ACIC.U
KEY_pk,KEY$K
SRG,SRG
SI,SI
CSV,CSV
WOW,WOW
MQY,MQY
GTS,GTS
PBFX.K,PBFX
USB_pq,USB$Q
CO,CO
HPI,HPI
VEC,VEC
TFC_ph,TFC$H
DFIN.K,DFIN
LEAP_u.K,LEAP.U
IGD,IGD
VER_pf,VER$F
PPT,PPT
ESGC.K,ESGC
NLY_pd,NLY$D
CUBI.K,CUBI
JFR,JFR
QTS_pb,QTS$B
FVAC_u.K,FVAC.U
FSD,FSD
ISD,ISD
REX,REX
TFC_pf,TFC$F
IFN,IFN
GBAB.K,GBAB
CCO,CCO
KEY_pj,KEY$J
PKO,PKO
CFG_pe,CFG$E
DSU,DSU
PACE_u.K,PACE.U
PARR.K,PARR
EFR,EFR
NAT,NAT
SEAH_u.K,SEAH.U
PMO,PMO
ASIX.K,ASIX
TALO.K,TALO
MUX,MUX
ACND.K,ACND
ECOM.K,ECOM
THW,THW
BTO,BTO
BZH,BZH
CEQP_p.K,CEQP$
PCPL_u.K,PCPL.U
HVT,HVT
OII,OII
ARCH.K,ARCH
KTF,KTF
SCE_pl,SCE$L
MIN,MIN
RZA,RZA
EHI,EHI
NCV,NCV
CTT,CTT
SQZ,SQZ
FUSE.K,FUSE
JIH,JIH
ACND_u.K,ACND.U
MNR_pc,MNR$C
NEX,NEX
QVCC.K,QVCC
LC,LC
HQL,HQL
STPK.K,STPK
MHN,MHN
DCO,DCO
LPG,LPG
FMAC_u.K,FMAC.U
KOS,KOS
VET,VET
BFZ,BFZ
ASA,ASA
YAC,YAC
BML_pl,BML$L
SFTW_u.K,SFTW.U
FAII.K,FAII
LGVW_u.K,LGVW.U
ETH,ETH
GUT,GUT
SGU,SGU
NHF,NHF
MUJ,MUJ
NAN,NAN
RFP,RFP
FRA,FRA
INSW.K,INSW
DEH,DEH
ENPC_u.K,ENPC.U
EQD_u,EQD.U
GATO.K,GATO
RPT,RPT
GPRK.K,GPRK
EBF,EBF
AEL_pa,AEL$A
VVI,VVI
PZN,PZN
MIY,MIY
ARLO.K,ARLO
DPG,DPG
KNOP.K,KNOP
BUI,BUI
TWND.K,TWND
SPNV_u.K,SPNV.U
AVD,AVD
SBR,SBR
JCAP.K,JCAP
ERF,ERF
AWP,AWP
DBI,DBI
HLX,HLX
FI,FI
IMPX_u.K,IMPX.U
TGI,TGI
NGA,NGA
NLY_pi,NLY$I
AFB,AFB
ARA,ARA
SFTW.K,SFTW
TRNE.K,TRNE
FINV.K,FINV
PUMP.K,PUMP
SCE_pg,SCE$G
VHC,VHC
BKT,BKT
CPF,CPF
VHI,VHI
UVE,UVE
DX,DX
HIG_pg,HIG$G
MRC,MRC
GPMT.K,GPMT
HCI,HCI
BBDC.K,BBDC
PMM,PMM
FLNG.K,FLNG
HPF,HPF
NVGS.K,NVGS
PMX,PMX
EDD,EDD
BYM,BYM
MOD,MOD
HMLP.K,HMLP
MCR,MCR
NPTN.K,NPTN
STK,STK
NEV,NEV
SNPR.K,SNPR
KCAC.K,KCAC
ZTR,ZTR
SNV_pe,SNV$E
DLR_pl,DLR$L
SOAC.K,SOAC
BXG,BXG
TGS,TGS
ETB,ETB
VPG,VPG
BSN,BSN
DSM,DSM
TPVG.K,TPVG
CLDT.K,CLDT
ORC,ORC
USX,USX
SRLP.K,SRLP
TRC,TRC
BCEI.K,BCEI
RPLA.K,RPLA
WIA,WIA
CEPU.K,CEPU
KKR_pa,KKR$A
RMT,RMT
JIH_u,JIH.U
PSA_pe,PSA$E
NLY_pg,NLY$G
QD,QD
MMT,MMT
THR,THR
MLR,MLR
SNPR_u.K,SNPR.U
PIAI.K,PIAI
NNN_pf,NNN$F
ALUS.K,ALUS
TEI,TEI
LDL,LDL
AIZP.K,AIZP
DMYD.K,DMYD
UZA,UZA
GBL,GBL
SAN_pb,SAN$B
FUSE_u.K,FUSE.U
BLE,BLE
HEXO.K,HEXO
TPGY_u.K,TPGY.U
VOYA_pb.K,VOYA$B
OIA,OIA
YAC_u,YAC.U
STPK_u.K,STPK.U
LXFR.K,LXFR
PMF,PMF
TRNE_u.K,TRNE.U
FAII_u.K,FAII.U
DEH_u,DEH.U
MEN,MEN
NGA_u,NGA.U
ETO,ETO
SNR,SNR
ETP_pd,ETP$D
CURO.K,CURO
CPS,CPS
LEJU.K,LEJU
CCAC.K,CCAC
AMC,AMC
RMM,RMM
WTTR.K,WTTR
TWND_u.K,TWND.U
MYJ,MYJ
YRD,YRD
TNK,TNK
ETP_pc,ETP$C
CPSR.K,CPSR
PSA_pd,PSA$D
JRI,JRI
OLP,OLP
AMOV.K,AMOV
ASG,ASG
MBI,MBI
GRAM.K,GRAM
HYI,HYI
JRO,JRO
NGL,NGL
FRC_pi,FRC$I
PUK_pa,PUK$A
PSA_ph,PSA$H
HBB,HBB
ARES_pa.K,ARES$A
NCZ,NCZ
LGC_u,LGC.U
ACRE.K,ACRE
PIAI_u.K,PIAI.U
CAL,CAL
CFG_pd,CFG$D
APO_pb,APO$B
HIGA_u.K,HIGA.U
OPY,OPY
JGH,JGH
PCQ,PCQ
SOR,SOR
ALL_pi,ALL$I
DMYT.K,DMYT
AEL_pb,AEL$B
FPH,FPH
PSB_pz,PSB$Z
PSA_pg,PSA$G
BAC_pe,BAC$E
EOT,EOT
RFI,RFI
PLYM.K,PLYM
PFL,PFL
VNO_pm,VNO$M
IPV,IPV
NMY,NMY
MTW,MTW
RYI,RYI
NRZ_pc,NRZ$C
CLNY_pi.K,CLNY$I
CHN,CHN
SOAC_u.K,SOAC.U
VRTV.K,VRTV
FFA,FFA
PSF,PSF
TDJ,TDJ
REV,REV
PRE_ph,PRE$H
DTJ,DTJ
HPX,HPX
MVT,MVT
CIA,CIA
PSA_pb,PSA$B
FIV,FIV
BSN_u,BSN.U
CAAP.K,CAAP
BKK,BKK
RPLA_u.K,RPLA.U
PSA_pi,PSA$I
ASAQ.K,ASAQ
MTL,MTL
SCE_pj,SCE$J
VNO_pk,VNO$K
OOMA.K,OOMA
MYC,MYC
PDAC_u.K,PDAC.U
XPOA_u.K,XPOA.U
KIO,KIO
MQT,MQT
FOF,FOF
MOGU.K,MOGU
AHL_pc,AHL$C
VNO_pl,VNO$L
ARDC.K,ARDC
PSA_pf,PSA$F
DMYD_u.K,DMYD.U
CPLG.K,CPLG
PCK,PCK
VRS,VRS
DTY,DTY
RM,RM
ASPN.K,ASPN
GCO,GCO
BQ,BQ
JWb,JW.B
DL,DL
RMG,RMG
ALUS_u.K,ALUS.U
IACA.K,IACA
MSB,MSB
APO_pa,APO$A
CSPR.K,CSPR
PIC,PIC
VPV,VPV
MUE,MUE
PEO,PEO
NUM,NUM
DMYT_u.K,DMYT.U
RLJ_pa,RLJ$A
DBL,DBL
NRGX.K,NRGX
NCA,NCA
FCT,FCT
UBA,UBA
CTK,CTK
SCVX.K,SCVX
LOAK.K,LOAK
RFL,RFL
TVC,TVC
ACV,ACV
SXC,SXC
TVE,TVE
CLNY_pj.K,CLNY$J
CIO,CIO
CCAC_u.K,CCAC.U
GPM,GPM
RNR_pe,RNR$E
SCE_pk,SCE$K
RCS,RCS
NXP,NXP
SR_pa,SR$A
EMP,EMP
BKN,BKN
NUO,NUO
ALP_pq,ALP$Q
MOV,MOV
AMH_pd,AMH$D
CPSR_u.K,CPSR.U
MHI,MHI
RYAM.K,RYAM
KIM_pm,KIM$M
APTS.K,APTS
EMF,EMF
UFI,UFI
CMCM.K,CMCM
DNK,DNK
CIM_pb,CIM$B
NSH,NSH
GF,GF
ECC,ECC
NPV,NPV
WSR,WSR
NXQ,NXQ
RNR_pf,RNR$F
TSI,TSI
IVC,IVC
GNK,GNK
IACA_u.K,IACA.U
MAV,MAV
BGH,BGH
SOI,SOI
LITB.K,LITB
HRTG.K,HRTG
MFM,MFM
PUK_p,PUK$
FC,FC
WRB_pg,WRB$G
STG,STG
AHL_pd,AHL$D
BGT,BGT
OAK_pb,OAK$B
CLNY_ph.K,CLNY$H
BML_ph,BML$H
CTAC_u.K,CTAC.U
GIK,GIK
NS_pb,NS$B
IPV_u,IPV.U
FINS.K,FINS
OAC,OAC
AONE.K,AONE
NGVC.K,NGVC
AHL_pe,AHL$E
SCE_ph,SCE$H
NOA,NOA
HPX_u,HPX.U
DUC,DUC
GDO,GDO
AEB,AEB
PHD,PHD
OACB_u.K,OACB.U
ATAC_u.K,ATAC.U
RVI,RVI
LOAK_u.K,LOAK.U
ALTG.K,ALTG
GSH,GSH
LCI,LCI
EMPW_u.K,EMPW.U
DMS,DMS
FST,FST
MCS,MCS
DMB,DMB
ASAQ_u.K,ASAQ.U
PSA_pj,PSA$J
MTT,MTT
MCB,MCB
MCI,MCI
TWO_pb,TWO$B
NUW,NUW
ODC,ODC
JE,JE
FGNA_u.K,FGNA.U
NBR,NBR
IVR_pc,IVR$C
PIC_u,PIC.U
RMG_u,RMG.U
TDW,TDW
JOF,JOF
TUFN.K,TUFN
CLA,CLA
PSB_px,PSB$X
AL_pa,AL$A
RICE_u.K,RICE.U
UMH_pc,UMH$C
TWO_pc,TWO$C
IIF,IIF
NRZ_pb,NRZ$B
LND,LND
ASPL_u.K,ASPL.U
FEI,FEI
DSSI.K,DSSI
IDT,IDT
BWG,BWG
SPXX.K,SPXX
VTN,VTN
AMH_pe,AMH$E
SCVX_u.K,SCVX.U
ETM,ETM
PHT,PHT
GTT,GTT
DLR_pk,DLR$K
SLG_pi,SLG$I
KIM_pl,KIM$L
TDE,TDE
CMO_pe,CMO$E
KRP,KRP
ETX,ETX
PZC,PZC
SCPE.K,SCPE
CINR.K,CINR
CLII_u.K,CLII.U
SBG_u,SBG.U
IGI,IGI
DAC,DAC
NSH_u,NSH.U
EVF,EVF
NSA_pa,NSA$A
BMRG.K,BMRG
GNE,GNE
VBF,VBF
BXC,BXC
VIAO.K,VIAO
GIX,GIX
CPE,CPE
JCO,JCO
INSI.K,INSI
PSA_pk,PSA$K
PRTY.K,PRTY
PKE,PKE
MHD,MHD
MGU,MGU
IRS,IRS
JRS,JRS
QEP,QEP
SF_pc,SF$C
BRT,BRT
SRT,SRT
EVG,EVG
NL,NL
OAC_u,OAC.U
FLC,FLC
DFNS.K,DFNS
GIK_u,GIK.U
GLOG.K,GLOG
SLCA.K,SLCA
SM,SM
EP_pc,EP$C
TYG,TYG
BEP_pa,BEP$A
NXR,NXR
CRDa,CRD.A
BML_pj,BML$J
ELJ,ELJ
PSB_py,PSB$Y
DLR_pc,DLR$C
DLR_pj,DLR$J
MIXT.K,MIXT
HOV,HOV
SAR,SAR
FRC_ph,FRC$H
SNV_pd,SNV$D
AONE_u.K,AONE.U
TCI,TCI
PIM,PIM
OCN,OCN
JCE,JCE
PSA_pm,PSA$M
ATCO_ph.K,ATCO$H
LGI,LGI
KMF,KMF
MFA_pc,MFA$C
PSA_pc,PSA$C
GHL,GHL
EHT,EHT
CIT_pb,CIT$B
NSCO.K,NSCO
BIP_pa,BIP$A
TWI,TWI
MEC,MEC
MLP,MLP
CNF,CNF
BXP_pb,BXP$B
SJIU.K,SJIU
GAM_pb,GAM$B
DHF,DHF
EFL,EFL
AFT,AFT
VNTR.K,VNTR
IVH,IVH
BTE,BTE
ENR_pa,ENR$A
WTI,WTI
HT,HT
FST_u,FST.U
FPI,FPI
PFD,PFD
OAK_pa,OAK$A
BMRG_u.K,BMRG.U
CLA_u,CLA.U
BSL,BSL
PSB_pw,PSB$W
CIM_pc,CIM$C
GS_pc,GS$C
HYB,HYB
RGS,RGS
TDA,TDA
GCI,GCI
GRX,GRX
TMST.K,TMST
NTP,NTP
SBG,SBG
TLYS.K,TLYS
FLY,FLY
BGIO.K,BGIO
EOD,EOD
EEX,EEX
DDT,DDT
OPP,OPP
IHIT.K,IHIT
PRE_pi,PRE$I
PDS,PDS
NIQ,NIQ
ATCO_pg.K,ATCO$G
SCD,SCD
PANA.K,PANA
VIST.K,VIST
MYF,MYF
AIF,AIF
SOL,SOL
FTK,FTK
MPA,MPA
TWN,TWN
TK,TK
IDE,IDE
NSL,NSL
TISI.K,TISI
JTD,JTD
AJX,AJX
SCPE_u.K,SCPE.U
NYCB_pu.K,NYCB$U
DFNS_u.K,DFNS.U
PMT_pb,PMT$B
JHS,JHS
BXS_pa,BXS$A
MFAC_u.K,MFAC.U
CEM,CEM
SRC_pa,SRC$A
CTA_pb,CTA$B
MOGb,MOG.B
BNY,BNY
TWO_pe,TWO$E
AT,AT
BH,BH
MSD,MSD
TFC_pi,TFC$I
FT,FT
BGR,BGR
PSTL.K,PSTL
CHMI.K,CHMI
MR,MR
GNL_pa,GNL$A
PMVC_u.K,PMVC.U
TRTN_pc.K,TRTN$C
NAZ,NAZ
FDEU.K,FDEU
GGT,GGT
NS_pa,NS$A
OIS,OIS
MFA_pb,MFA$B
SCM,SCM
GLEO.K,GLEO
ANH,ANH
TCO_pj,TCO$J
SITC_pa.K,SITC$A
SUPV.K,SUPV
XYF,XYF
MUS,MUS
MUH,MUH
EVC,EVC
CBH,CBH
GPX,GPX
MXF,MXF
LEAF.K,LEAF
BEDU.K,BEDU
ACP,ACP
PRE_pg,PRE$G
FIF,FIF
BBK,BBK
NRP,NRP
SF_pb,SF$B
OSG,OSG
KKR_pb,KKR$B
GIX_u,GIX.U
CULP.K,CULP
KF,KF
WBS_pf,WBS$F
FHN_pe,FHN$E
CRDb,CRD.B
BGX,BGX
BTA,BTA
FMN,FMN
CIM_pd,CIM$D
GLOP.K,GLOP
UTI,UTI
TREC.K,TREC
AMH_pf,AMH$F
GGM,GGM
AHH_pa,AHH$A
HZN,HZN
TEAF.K,TEAF
PANA_u.K,PANA.U
ESTE.K,ESTE
JPT,JPT
MHF,MHF
WEA,WEA
TGP_pb,TGP$B
CCZ,CCZ
SF_pa,SF$A
FRT_pc,FRT$C
JDD,JDD
NNY,NNY
FRC_pg,FRC$G
IGA,IGA
SPLP.K,SPLP
CBB_pb,CBB$B
CHS,CHS
PFO,PFO
CATO.K,CATO
MGF,MGF
NC,NC
DMO,DMO
FPI_pb,FPI$B
CXE,CXE
SJT,SJT
TCO_pk,TCO$K
ASGI.K,ASGI
ARGD.K,ARGD
TRTN_pd.K,TRTN$D
PAI,PAI
ARL,ARL
EQC_pd,EQC$D
SITC_pk.K,SITC$K
SALT.K,SALT
GLEO_u.K,GLEO.U
TNP,TNP
RGT,RGT
LGC,LGC
EMO,EMO
INN_pe,INN$E
NMK_pb,NMK$B
EARN.K,EARN
MNP,MNP
NYC,NYC
NRZ_pa,NRZ$A
NS_pc,NS$C
HFRO_pa.K,HFRO$A
GHM,GHM
CSLT.K,CSLT
ATCO_pi.K,ATCO$I
CIM_pa,CIM$A
MVC,MVC
CEE,CEE
NMT,NMT
IVR_pb,IVR$B
GDL_pc,GDL$C
WFC_pt,WFC$T
BBF,BBF
RIV,RIV
CTRA.K,CTRA
ATCO_pe.K,ATCO$E
RMI,RMI
IHD,IHD
TWO_pa,TWO$A
NKG,NKG
NIM,NIM
AGM_pf,AGM$F
WMC,WMC
BVH,BVH
EXTN.K,EXTN
MCN,MCN
TRTN_pb.K,TRTN$B
BAF,BAF
PEB_pf,PEB$F
COF_pk,COF$K
RFM,RFM
ARR_pc,ARR$C
TGP_pa,TGP$A
SFE,SFE
SBI,SBI
HEQ,HEQ
NGS,NGS
FNB_pe,FNB$E
WBAI.K,WBAI
AMH_ph,AMH$H
STAR_pi.K,STAR$I
SQNS.K,SQNS
VGI,VGI
DTF,DTF
TAPa,TAP.A
FAM,FAM
CVEO.K,CVEO
SPLP_pa.K,SPLP$A
JSD,JSD
GDL,GDL
DSX,DSX
IVR_pa,IVR$A
GSL,GSL
DTLA_p.K,DTLA$
HIE,HIE
ATTO.K,ATTO
IPI,IPI
NGL_pb,NGL$B
BTU,BTU
KSM,KSM
AMH_pg,AMH$G
CMU,CMU
WEI,WEI
WPG,WPG
BNED.K,BNED
ATCO_pd.K,ATCO$D
DCF,DCF
AGS,AGS
MG,MG
BW,BW
QUAD.K,QUAD
PNI,PNI
QTS_pa,QTS$A
NGLS_pa.K,NGLS$A
DCP_pb,DCP$B
MPV,MPV
PCM,PCM
AGD,AGD
TDI,TDI
JEQ,JEQ
MFT,MFT
HGLB.K,HGLB
HT_pd,HT$D
NCZ_pa,NCZ$A
MITT.K,MITT
DRH_pa,DRH$A
ALIN_pa.K,ALIN$A
CMRE_pe.K,CMRE$E
LXP_pc,LXP$C
EFF,EFF
SHO_pe,SHO$E
UBP_ph,UBP$H
HMLP_pa.K,HMLP$A
RENN.K,RENN
EPR_pg,EPR$G
CIO_pa,CIO$A
JTA,JTA
DLNG.K,DLNG
ASB_pf,ASB$F
AGM_pd,AGM$D
SWZ,SWZ
EDF,EDF
PMT_pa,PMT$A
ELVT.K,ELVT
GAB_pk,GAB$K
MTL_p,MTL$
LPI,LPI
DEX,DEX
ORN,ORN
PEB_pc,PEB$C
HCHC.K,HCHC
AGO_pb,AGO$B
CEIX.K,CEIX
GAB_ph,GAB$H
NCV_pa,NCV$A
PINE.K,PINE
IRET_pc.K,IRET$C
PEB_pd,PEB$D
TNP_pf,TNP$F
VCIF.K,VCIF
GDV_pg,GDV$G
JEMD.K,JEMD
STON.K,STON
GCV,GCV
XIN,XIN
BANC_pe.K,BANC$E
ASB_pd,ASB$D
NMI,NMI
FHN_pa,FHN$A
GNT,GNT
ELU,ELU
FHN_pd,FHN$D
PBT,PBT
NXC,NXC
SPE,SPE
FENG.K,FENG
JLS,JLS
STAR_pd.K,STAR$D
EPR_pc,EPR$C
BFS_pe,BFS$E
ENZ,ENZ
NTG,NTG
BSD,BSD
BANC_pd.K,BANC$D
CDR_pc,CDR$C
APRN.K,APRN
NWHM.K,NWHM
ALIN_pb.K,ALIN$B
CMRE_pd.K,CMRE$D
MFO,MFO
GGZ,GGZ
BGSF.K,BGSF
CLPR.K,CLPR
NMK_pc,NMK$C
SB,SB
IAE,IAE
CODI_pc.K,CODI$C
FPL,FPL
BORR.K,BORR
EPR_pe,EPR$E
CMRE_pc.K,CMRE$C
BHa,BH.A
FSLF.K,FSLF
XFLT.K,XFLT
RRD,RRD
ALIN_pe.K,ALIN$E
DHX,DHX
CODI_pb.K,CODI$B
UBP_pk,UBP$K
JAX,JAX
AAIC.K,AAIC
ASC,ASC
SFUN.K,SFUN
BHR,BHR
PEB_pe,PEB$E
PGP,PGP
CCM,CCM
TLI,TLI
REXR_pa.K,REXR$A
CDR,CDR
EXD,EXD
UBP,UBP
TNP_pe,TNP$E
CHRA.K,CHRA
LUB,LUB
CODI_pa.K,CODI$A
DX_pc,DX$C
GTNa,GTN.A
WHG,WHG
TSQ,TSQ
PNF,PNF
XAN_pc,XAN$C
AGMa,AGM.A
BSE,BSE
BML_pg,BML$G
CCR,CCR
GLOG_pa.K,GLOG$A
NMS,NMS
CXH,CXH
NHA,NHA
GAB_pj,GAB$J
CTR,CTR
EFC_pa,EFC$A
CUBI_pf.K,CUBI$F
LAIX.K,LAIX
GLOP_pa.K,GLOP$A
VLT,VLT
AGM_pe,AGM$E
AGM_pc,AGM$C
DS,DS
USDP.K,USDP
EIC,EIC
RSF,RSF
SD,SD
MITT_pc.K,MITT$C
REXR_pc.K,REXR$C
FHN_pb,FHN$B
STAR_pg.K,STAR$G
TRTN_pa.K,TRTN$A
BFO,BFO
GEN,GEN
REXR_pb.K,REXR$B
CLNY_pg.K,CLNY$G
MITT_pb.K,MITT$B
FTAI_pb.K,FTAI$B
STAG_pc.K,STAG$C
MFAC.K,MFAC
RYB,RYB
GFY,GFY
UAN,UAN
EDN,EDN
HIL,HIL
GNL_pb,GNL$B
RPT_pd,RPT$D
SZC,SZC
JHAA.K,JHAA
NR,NR
SHO_pf,SHO$F
KFS,KFS
EDI,EDI
NMM,NMM
DYFN.K,DYFN
DCP_pc,DCP$C
GAB_pg,GAB$G
PGZ,PGZ
BFY,BFY
NREF.K,NREF
JT,JT
IHTA.K,IHTA
GMRE_pa.K,GMRE$A
BHR_pb,BHR$B
CORR_pa.K,CORR$A
DX_pb,DX$B
XAN,XAN
TWO_pd,TWO$D
BFS_pd,BFS$D
MZA,MZA
TNP_pd,TNP$D
TTI,TTI
GLP_pa,GLP$A
EEA,EEA
ASB_pc,ASB$C
HCFT.K,HCFT
MAA_pi,MAA$I
JMM,JMM
CHMI_pa.K,CHMI$A
MFD,MFD
MN,MN
INN_pd,INN$D
NTZ,NTZ
LXU,LXU
SMM,SMM
FEO,FEO
DLNG_pa.K,DLNG$A
EGF,EGF
DDF,DDF
AFI,AFI
NNA,NNA
SB_pd,SB$D
HT_pe,HT$E
TPZ,TPZ
CTA_pa,CTA$A
JP,JP
DVD,DVD
GLOP_pb.K,GLOP$B
FTAI_pa.K,FTAI$A
FMY,FMY
ARC,ARC
CUBI_pe.K,CUBI$E
MCC,MCC
DSX_pb,DSX$B
SBOW.K,SBOW
SPE_pb,SPE$B
BBW,BBW
CUBI_pc.K,CUBI$C
GER,GER
HTY,HTY
GDV_ph,GDV$H
OPP_pa,OPP$A
CORR.K,CORR
CAI_pa,CAI$A
FMO,FMO
AP,AP
FHN_pc,FHN$C
IRR,IRR
KTN,KTN
RLH,RLH
ATV,ATV
MH_pc,MH$C
GGT_pg,GGT$G
GLOP_pc.K,GLOP$C
GUT_pc,GUT$C
GGT_pe,GGT$E
VNCE.K,VNCE
NXN,NXN
NCB,NCB
SPG_pj,SPG$J
EGY,EGY
UMH_pd,UMH$D
MH_pa,MH$A
PYN,PYN
LEE,LEE
MH_pd,MH$D
AXR,AXR
CAI_pb,CAI$B
SUP,SUP
SRL,SRL
FET,FET
JMP,JMP
SRG_pa,SRG$A
NREF_pa.K,NREF$A
CMRE_pb.K,CMRE$B
CIF,CIF
MIE,MIE
HT_pc,HT$C
ANH_pa,ANH$A
SMLP.K,SMLP
CRT,CRT
SB_pc,SB$C
TY_p,TY$
PCF,PCF
IRL,IRL
CMS_pb,CMS$B
SMHI.K,SMHI
RMPL_p.K,RMPL$
DLNG_pb.K,DLNG$B
PYS,PYS
RNGR.K,RNGR
EXPR.K,EXPR
ABR_pa,ABR$A
FEDU.K,FEDU
JCAP_pb.K,JCAP$B
HVTa,HVT.A
MFV,MFV
CEN,CEN
ETI_p,ETI$
GSL_pb,GSL$B
FGB,FGB
WPG_ph,WPG$H
PEI_pc,PEI$C
CHMI_pb.K,CHMI$B
IID,IID
AHT_pg,AHT$G
GRX_pb,GRX$B
SRV,SRV
MITT_pa.K,MITT$A
PHX,PHX
NINE.K,NINE
WPG_pi,WPG$I
OFG_pb,OFG$B
NYV,NYV
OFG_pa,OFG$A
