BABA.K,BABA
PRA,PRA
IPOC_u.K,IPOC.U
GAM,GAM
EQH_pa,EQH$A
OEC,OEC
INN,INN
BHLB.K,BHLB
MEG,MEG
CCX,CCX
HCC,HCC
AKOa,AKO.A
STT_pd,STT$D
PACK.K,PACK
BHK,BHK
SFL,SFL
DGNR_u.K,DGNR.U
CMRE.K,CMRE
VMO,VMO
GHLD.K,GHLD
IPOE_u.K,IPOE.U
SKT,SKT
AHH,AHH
CRHC_u.K,CRHC.U
CNP_pb,CNP$B
AJAX_u.K,AJAX.U
PAM,PAM
FBM,FBM
DLY,DLY
JWS_u,JWS.U
UHT,UHT
JQC,JQC
TEN,TEN
RIG,RIG
APSG_u.K,APSG.U
CXW,CXW
AC,AC
TDF,TDF
GOF,GOF
GME,GME
EMD,EMD
HNGR.K,HNGR
AIO,AIO
THQ,THQ
GS_pk,GS$K
LL,LL
GSAH_u.K,GSAH.U
KRA,KRA
BRBR.K,BRBR
RESI.K,RESI
LGFa,LGF.A
SCU,SCU
SCHW_pd.K,SCHW$D
NDMO.K,NDMO
WFC_pn,WFC$N
SYF_pa,SYF$A
CRY,CRY
CBB,CBB
RTP_u,RTP.U
ENVA.K,ENVA
IGR,IGR
SWT,SWT
NIE,NIE
BCSF.K,BCSF
AGX,AGX
RBAC.K,RBAC
DESP.K,DESP
RA,RA
NP,NP
SII,SII
GEL,GEL
KYN,KYN
PHK,PHK
TPB,TPB
CII,CII
BKD,BKD
CCX_u,CCX.U
TRTX.K,TRTX
WFC_py,WFC$Y
FTHY.K,FTHY
SQZ,SQZ
HTD,HTD
SRI,SRI
MDP,MDP
CIR,CIR
NKX,NKX
SHI,SHI
HZO,HZO
RC,RC
WLL,WLL
IIM,IIM
GS_pn,GS$N
GIM,GIM
BFS,BFS
KNL,KNL
LDP,LDP
HUD,HUD
GS_pa,GS$A
WIW,WIW
ACCO.K,ACCO
CEL,CEL
CYD,CYD
CKH,CKH
GLT,GLT
TPC,TPC
DNK,DNK
GOAC.K,GOAC
CPAC.K,CPAC
WLKP.K,WLKP
ATH_pb,ATH$B
VKQ,VKQ
VGM,VGM
DBD,DBD
CFXA.K,CFXA
LEAP.K,LEAP
QUOT.K,QUOT
NLY_pf,NLY$F
AMBC.K,AMBC
VTOL.K,VTOL
BOE,BOE
ARR,ARR
BANC.K,BANC
MP,MP
GMRE.K,GMRE
RES,RES
WTRU.K,WTRU
NEE_pn,NEE$N
CARS.K,CARS
AGRO.K,AGRO
ETP_pe,ETP$E
HZAC.K,HZAC
NX,NX
WFC_po,WFC$O
ATH_pc,ATH$C
VAPO.K,VAPO
OII,OII
HGH,HGH
IQI,IQI
PCN,PCN
ONE,ONE
PDT,PDT
NMCO.K,NMCO
PFN,PFN
MSGN.K,MSGN
MYD,MYD
ETJ,ETJ
BFK,BFK
NEW,NEW
STNG.K,STNG
WCC_pa,WCC$A
USB_pp,USB$P
PARR.K,PARR
ALL_pg,ALL$G
PPR,PPR
WFC_pp,WFC$P
RTPZ_u.K,RTPZ.U
HIO,HIO
TFC_po,TFC$O
TREB.K,TREB
RBAC_u.K,RBAC.U
EFC,EFC
MNRL.K,MNRL
TBI,TBI
NID,NID
AGM,AGM
CAPL.K,CAPL
BBAR.K,BBAR
VTA,VTA
HFRO.K,HFRO
KOS,KOS
CLW,CLW
NPK,NPK
IFFT.K,IFFT
CPS,CPS
WOW,WOW
KEY_pi,KEY$I
BIT,BIT
DNOW.K,DNOW
MET_pa,MET$A
MYE,MYE
SCHW_pc.K,SCHW$C
EOI,EOI
BOAC_u.K,BOAC.U
SRE_pb,SRE$B
SRG,SRG
NEX,NEX
TALO.K,TALO
RAD,RAD
BGY,BGY
LOMA.K,LOMA
VVI,VVI
NBB,NBB
UMH,UMH
VCV,VCV
MUC,MUC
AVAN_u.K,AVAN.U
TGI,TGI
IHC,IHC
NEE_pk,NEE$K
VYGG_u.K,VYGG.U
BK_pc,BK$C
NLS,NLS
BCX,BCX
STT_pg,STT$G
VVR,VVR
GPRK.K,GPRK
IVR,IVR
HIX,HIX
BY,BY
BLX,BLX
MMD,MMD
ATEN.K,ATEN
RPT,RPT
CCO,CCO
MVF,MVF
REVG.K,REVG
KODK.K,KODK
NXJ,NXJ
GOAC_u.K,GOAC.U
SI,SI
KCAC.K,KCAC
RF_pb,RF$B
VET,VET
NYCB_pa.K,NYCB$A
CAI,CAI
PUMP.K,PUMP
AXS_pe,AXS$E
PCPL.K,PCPL
RF_pc,RF$C
PBFX.K,PBFX
HZAC_u.K,HZAC.U
UTL,UTL
GHY,GHY
GLP,GLP
AIG_pa,AIG$A
MPX,MPX
RMAX.K,RMAX
MOD,MOD
CUBI.K,CUBI
VEC,VEC
BLW,BLW
MUI,MUI
CMO,CMO
PROS.K,PROS
BGB,BGB
DBI,DBI
MMU,MMU
COE,COE
UZD,UZD
MS_pl,MS$L
PSA_pl,PSA$L
PSA_pn,PSA$N
DFP,DFP
DIAX.K,DIAX
TREB_u.K,TREB.U
TG,TG
COF_ph,COF$H
KOP,KOP
BME,BME
HPS,HPS
ALL_pb,ALL$B
EVN,EVN
AVK,AVK
ERF,ERF
TCS,TCS
JPI,JPI
REX,REX
GTS,GTS
DUKH.K,DUKH
EFT,EFT
LEO,LEO
FI,FI
MFL,MFL
EXK,EXK
CLDT.K,CLDT
NQP,NQP
MYN,MYN
CSV,CSV
FRC_pk,FRC$K
DCO,DCO
USB_po,USB$O
DFIN.K,DFIN
JHB,JHB
MUA,MUA
LGVW.K,LGVW
IPOD_u.K,IPOD.U
CAF,CAF
EQD,EQD
VGAC_u.K,VGAC.U
HLX,HLX
ELAT.K,ELAT
ACND.K,ACND
MQY,MQY
MCA,MCA
TFC_pg,TFC$G
BTO,BTO
KEY_pk,KEY$K
ESGC.K,ESGC
HZON_u.K,HZON.U
FF,FF
BCEI.K,BCEI
COF_pf,COF$F
ACIC_u.K,ACIC.U
LC,LC
HPI,HPI
CAL,CAL
GPMT.K,GPMT
IFN,IFN
USB_pq,USB$Q
IGD,IGD
MX,MX
REV,REV
NAT,NAT
LPG,LPG
CO,CO
MRC,MRC
GCO,GCO
NTST.K,NTST
CEQP_p.K,CEQP$
LEAP_u.K,LEAP.U
TFC_ph,TFC$H
FSD,FSD
ISD,ISD
ASIX.K,ASIX
VER_pf,VER$F
JFR,JFR
CPF,CPF
PPT,PPT
HVT,HVT
NLY_pd,NLY$D
INSW.K,INSW
STPK.K,STPK
KEY_pj,KEY$J
NCV,NCV
CTT,CTT
PKO,PKO
DSU,DSU
CFG_pe,CFG$E
EFR,EFR
TFC_pf,TFC$F
ARCH.K,ARCH
GBAB.K,GBAB
CAAP.K,CAAP
PZN,PZN
PMO,PMO
ETH,ETH
THW,THW
KNOP.K,KNOP
PACE_u.K,PACE.U
EHI,EHI
QTS_pb,QTS$B
SEAH_u.K,SEAH.U
NVGS.K,NVGS
AVD,AVD
SCE_pl,SCE$L
DPG,DPG
UVE,UVE
HMLP.K,HMLP
KTF,KTF
WTTR.K,WTTR
NHF,NHF
PCPL_u.K,PCPL.U
THR,THR
AMC,AMC
LDL,LDL
SNR,SNR
AWP,AWP
MIN,MIN
JIH,JIH
EBF,EBF
BZH,BZH
QVCC.K,QVCC
HQL,HQL
ACND_u.K,ACND.U
RZA,RZA
BFZ,BFZ
FAII.K,FAII
FUSE.K,FUSE
SGU,SGU
BXG,BXG
MNR_pc,MNR$C
APTS.K,APTS
MHN,MHN
RYI,RYI
YAC,YAC
FRA,FRA
MUJ,MUJ
EQD_u,EQD.U
GUT,GUT
BML_pl,BML$L
PRTY.K,PRTY
NLY_pi,NLY$I
FMAC_u.K,FMAC.U
LGVW_u.K,LGVW.U
NGA,NGA
SFTW_u.K,SFTW.U
SBR,SBR
DEH,DEH
MIY,MIY
ARLO.K,ARLO
NAN,NAN
DMS,DMS
AEL_pa,AEL$A
BBDC.K,BBDC
BUI,BUI
RFP,RFP
ENPC_u.K,ENPC.U
HCI,HCI
ASB_pe,ASB$E
ENPC.K,ENPC
SPNV_u.K,SPNV.U
DX,DX
USX,USX
NPTN.K,NPTN
TWND.K,TWND
FLNG.K,FLNG
LXFR.K,LXFR
EDD,EDD
VHI,VHI
AFB,AFB
ECOM.K,ECOM
TPVG.K,TPVG
SFTW.K,SFTW
MTW,MTW
IMPX_u.K,IMPX.U
FPH,FPH
PIAI.K,PIAI
HIG_pg,HIG$G
ARA,ARA
SM,SM
SRLP.K,SRLP
ZTR,ZTR
SCE_pg,SCE$G
RMT,RMT
STK,STK
BKT,BKT
MUX,MUX
HPF,HPF
TRNE.K,TRNE
VHC,VHC
PMM,PMM
NEV,NEV
TDW,TDW
VPG,VPG
PMX,PMX
ORC,ORC
FINV.K,FINV
ASA,ASA
TRC,TRC
DMYT.K,DMYT
BYM,BYM
NLY_pg,NLY$G
UBA,UBA
MLR,MLR
SNPR.K,SNPR
CPLG.K,CPLG
DLR_pl,DLR$L
TNK,TNK
SNV_pe,SNV$E
MCR,MCR
SOAC.K,SOAC
QD,QD
ETB,ETB
DSM,DSM
GBL,GBL
GATO.K,GATO
TGS,TGS
KKR_pa,KKR$A
ACRE.K,ACRE
CURO.K,CURO
AIZP.K,AIZP
CEPU.K,CEPU
ETO,ETO
NGA_u,NGA.U
BSN,BSN
CIO,CIO
JIH_u,JIH.U
MOV,MOV
NGL,NGL
OLP,OLP
RPLA.K,RPLA
PSA_pe,PSA$E
TEI,TEI
OPY,OPY
WIA,WIA
RYAM.K,RYAM
MMT,MMT
SNPR_u.K,SNPR.U
PDAC.K,PDAC
NNN_pf,NNN$F
VRS,VRS
ETP_pd,ETP$D
AMOV.K,AMOV
FUSE_u.K,FUSE.U
BLE,BLE
SXC,SXC
JRI,JRI
OIA,OIA
ALUS.K,ALUS
STPK_u.K,STPK.U
UZA,UZA
TPGY_u.K,TPGY.U
MCS,MCS
DMYD.K,DMYD
PMF,PMF
FAII_u.K,FAII.U
IIAC_u.K,IIAC.U
SAN_pb,SAN$B
VOYA_pb.K,VOYA$B
NCZ,NCZ
HEXO.K,HEXO
TRNE_u.K,TRNE.U
ETP_pc,ETP$C
LITB.K,LITB
MEN,MEN
DEH_u,DEH.U
YAC_u,YAC.U
AENZ.K,AENZ
DMYT_u.K,DMYT.U
RMM,RMM
PSA_pd,PSA$D
ASG,ASG
CCAC.K,CCAC
MYJ,MYJ
CPSR.K,CPSR
JRO,JRO
TWND_u.K,TWND.U
NRGX.K,NRGX
HYI,HYI
NBR,NBR
OOMA.K,OOMA
PIC,PIC
PUK_pa,PUK$A
BQ,BQ
YRD,YRD
FRC_pi,FRC$I
SOR,SOR
JGH,JGH
APO_pb,APO$B
CFG_pd,CFG$D
RFI,RFI
PLYM.K,PLYM
PCQ,PCQ
MBI,MBI
PSA_ph,PSA$H
ALL_pi,ALL$I
CIA,CIA
RFL,RFL
FFA,FFA
WSR,WSR
PSB_pz,PSB$Z
PIAI_u.K,PIAI.U
CTK,CTK
LEJU.K,LEJU
AEL_pb,AEL$B
CPE,CPE
HIGA_u.K,HIGA.U
ARES_pa.K,ARES$A
PFL,PFL
PSA_pg,PSA$G
MTL,MTL
VNO_pm,VNO$M
GCI,GCI
PEO,PEO
EOT,EOT
CLNY_pi.K,CLNY$I
SOAC_u.K,SOAC.U
RLJ_pa,RLJ$A
SOI,SOI
ASPN.K,ASPN
BAC_pe,BAC$E
QEP,QEP
NMY,NMY
JWb,JW.B
IPV,IPV
NRZ_pc,NRZ$C
ETM,ETM
SLCA.K,SLCA
RM,RM
FIV,FIV
PSF,PSF
HPX,HPX
FC,FC
PSA_pb,PSA$B
TDJ,TDJ
FOF,FOF
GNK,GNK
TISI.K,TISI
PRE_ph,PRE$H
DTJ,DTJ
MVT,MVT
KIO,KIO
RPLA_u.K,RPLA.U
OACB.K,OACB
NOA,NOA
IVC,IVC
CHN,CHN
BSN_u,BSN.U
MYC,MYC
SRT,SRT
BKK,BKK
VNO_pk,VNO$K
VNO_pl,VNO$L
ARDC.K,ARDC
RMG,RMG
PSA_pi,PSA$I
ACV,ACV
SCE_pj,SCE$J
MQT,MQT
DAC,DAC
ASAQ.K,ASAQ
GPM,GPM
XPOA_u.K,XPOA.U
DTY,DTY
TWI,TWI
AHL_pc,AHL$C
PDAC_u.K,PDAC.U
IACA.K,IACA
ASPL.K,ASPL
PSA_pf,PSA$F
HRTG.K,HRTG
FCT,FCT
LND,LND
MUE,MUE
DMYD_u.K,DMYD.U
PCK,PCK
APO_pa,APO$A
CLNY_pj.K,CLNY$J
PIC_u,PIC.U
DBL,DBL
VPV,VPV
NCA,NCA
ALUS_u.K,ALUS.U
RVI,RVI
NUM,NUM
GF,GF
DL,DL
MHI,MHI
TVC,TVC
MSB,MSB
BKN,BKN
VRTV.K,VRTV
SCVX.K,SCVX
SOL,SOL
SCE_pk,SCE$K
TVE,TVE
CCAC_u.K,CCAC.U
RCS,RCS
CIM_pb,CIM$B
MOGU.K,MOGU
LOAK.K,LOAK
HT,HT
KRP,KRP
NUO,NUO
RNR_pe,RNR$E
SR_pa,SR$A
ALP_pq,ALP$Q
GLOG.K,GLOG
FEI,FEI
CPSR_u.K,CPSR.U
SBG,SBG
KIM_pm,KIM$M
EMF,EMF
UFI,UFI
BGH,BGH
TUFN.K,TUFN
ECC,ECC
NS_pb,NS$B
IRS,IRS
NXP,NXP
NSH,NSH
AMH_pd,AMH$D
GIK,GIK
DMYI_u.K,DMYI.U
RNR_pf,RNR$F
EMP,EMP
ATAC_u.K,ATAC.U
BTE,BTE
NPV,NPV
MCI,MCI
IACA_u.K,IACA.U
AONE.K,AONE
TSI,TSI
CMCM.K,CMCM
MAV,MAV
ALTG.K,ALTG
NXQ,NXQ
AHL_pd,AHL$D
MFM,MFM
DSSI.K,DSSI
CTAC_u.K,CTAC.U
SCE_ph,SCE$H
CLNY_ph.K,CLNY$H
MCB,MCB
BGT,BGT
IPV_u,IPV.U
PUK_p,PUK$
ODC,ODC
OAK_pb,OAK$B
AHL_pe,AHL$E
EEX,EEX
GDO,GDO
WRB_pg,WRB$G
NGVC.K,NGVC
GSH,GSH
TWO_pb,TWO$B
LGC_u,LGC.U
STG,STG
BML_ph,BML$H
RMG_u,RMG.U
PHD,PHD
LCI,LCI
IVR_pc,IVR$C
OAC,OAC
RGS,RGS
FINS.K,FINS
JOF,JOF
IIF,IIF
PKE,PKE
HBB,HBB
OACB_u.K,OACB.U
VIAO.K,VIAO
DMB,DMB
OIS,OIS
HPX_u,HPX.U
DUC,DUC
LOAK_u.K,LOAK.U
TWO_pc,TWO$C
CSPR.K,CSPR
TYG,TYG
PDS,PDS
EMPW_u.K,EMPW.U
AEB,AEB
STIC_u.K,STIC.U
PIPP_u.K,PIPP.U
MGU,MGU
SPXX.K,SPXX
NUW,NUW
PHT,PHT
ASAQ_u.K,ASAQ.U
MTT,MTT
AL_pa,AL$A
GIK_u,GIK.U
WTI,WTI
BWG,BWG
TCI,TCI
BXC,BXC
FST,FST
PSA_pj,PSA$J
TLYS.K,TLYS
FGNA_u.K,FGNA.U
KMF,KMF
PSB_px,PSB$X
CLA,CLA
RICE_u.K,RICE.U
NRZ_pb,NRZ$B
FLY,FLY
CMO_pe,CMO$E
VTN,VTN
IDT,IDT
CINR.K,CINR
SCVX_u.K,SCVX.U
KIM_pl,KIM$L
ASPL_u.K,ASPL.U
SLG_pi,SLG$I
JRS,JRS
FPI,FPI
AMH_pe,AMH$E
CEM,CEM
DLR_pk,DLR$K
JE,JE
UMH_pc,UMH$C
ETX,ETX
IGI,IGI
JCO,JCO
CLII_u.K,CLII.U
VBF,VBF
TDE,TDE
GNE,GNE
SBG_u,SBG.U
EVF,EVF
PZC,PZC
NSH_u,NSH.U
SCPE.K,SCPE
CRDa,CRD.A
EVC,EVC
BRT,BRT
SAR,SAR
FLC,FLC
NSA_pa,NSA$A
MFA_pc,MFA$C
ESTE.K,ESTE
GTT,GTT
AJX,AJX
INSI.K,INSI
GHL,GHL
GIX,GIX
MEC,MEC
PSA_pk,PSA$K
MIXT.K,MIXT
SJIU.K,SJIU
MHD,MHD
VIST.K,VIST
EVG,EVG
ATCO_ph.K,ATCO$H
EP_pc,EP$C
PMVC.K,PMVC
ANH,ANH
SF_pc,SF$C
LGI,LGI
NL,NL
JCE,JCE
TK,TK
SCM,SCM
MLP,MLP
OAC_u,OAC.U
CHS,CHS
OCN,OCN
GPX,GPX
DFNS.K,DFNS
CIM_pc,CIM$C
NXR,NXR
DLR_pj,DLR$J
BEP_pa,BEP$A
HOV,HOV
PSB_py,PSB$Y
NSCO.K,NSCO
SNV_pd,SNV$D
PIM,PIM
DHF,DHF
FRC_ph,FRC$H
PSA_pm,PSA$M
CNF,CNF
BH,BH
BIP_pa,BIP$A
AONE_u.K,AONE.U
VNTR.K,VNTR
BML_pj,BML$J
CIT_pb,CIT$B
DLR_pc,DLR$C
BGR,BGR
SPLP.K,SPLP
IVH,IVH
PSA_pc,PSA$C
AFT,AFT
EHT,EHT
EFL,EFL
GRX,GRX
EOD,EOD
BXP_pb,BXP$B
BSL,BSL
TMST.K,TMST
FST_u,FST.U
ELJ,ELJ
GAM_pb,GAM$B
PFD,PFD
OAK_pa,OAK$A
SCD,SCD
CLA_u,CLA.U
DDT,DDT
HYB,HYB
TDA,TDA
NTP,NTP
GS_pc,GS$C
JTD,JTD
MOGb,MOG.B
PSB_pw,PSB$W
ATCO_pg.K,ATCO$G
CTA_pb,CTA$B
OPP,OPP
IHIT.K,IHIT
BGIO.K,BGIO
IDE,IDE
CVEO.K,CVEO
TCO_pj,TCO$J
FDEU.K,FDEU
AIF,AIF
TWN,TWN
ENR_pa,ENR$A
NSL,NSL
PMT_pb,PMT$B
CSLT.K,CSLT
MPA,MPA
UTI,UTI
NYCB_pu.K,NYCB$U
MYF,MYF
MXF,MXF
NIQ,NIQ
FIF,FIF
NS_pa,NS$A
PANA.K,PANA
PRE_pi,PRE$I
SALT.K,SALT
SCPE_u.K,SCPE.U
MFAC_u.K,MFAC.U
TEAF.K,TEAF
GGT,GGT
SRC_pa,SRC$A
TWO_pe,TWO$E
AT,AT
JHS,JHS
MSD,MSD
BVH,BVH
BXS_pa,BXS$A
TRTN_pc.K,TRTN$C
BNY,BNY
HZN,HZN
GNL_pa,GNL$A
MFA_pb,MFA$B
FT,FT
OSG,OSG
EMO,EMO
DFNS_u.K,DFNS.U
CATO.K,CATO
SUPV.K,SUPV
TFC_pi,TFC$I
WMC,WMC
CBH,CBH
NAZ,NAZ
CIM_pd,CIM$D
BNED.K,BNED
NRP,NRP
KF,KF
SJT,SJT
PMVC_u.K,PMVC.U
ACP,ACP
BEDU.K,BEDU
GLEO.K,GLEO
SITC_pa.K,SITC$A
CRDb,CRD.B
AHH_pa,AHH$A
TCO_pk,TCO$K
CULP.K,CULP
FENG.K,FENG
NC,NC
MUH,MUH
FMN,FMN
MUS,MUS
JDD,JDD
CCZ,CCZ
BBK,BBK
KKR_pb,KKR$B
BTA,BTA
TREC.K,TREC
FHN_pe,FHN$E
TGP_pb,TGP$B
ASGI.K,ASGI
BGX,BGX
PRE_pg,PRE$G
SF_pb,SF$B
GSL,GSL
AGS,AGS
GIX_u,GIX.U
AMH_pf,AMH$F
JPT,JPT
WEA,WEA
GGM,GGM
MHF,MHF
FRT_pc,FRT$C
BW,BW
WBS_pf,WBS$F
QUAD.K,QUAD
PFO,PFO
SF_pa,SF$A
PANA_u.K,PANA.U
IPI,IPI
ARL,ARL
FRC_pg,FRC$G
IGA,IGA
GHM,GHM
CHMI.K,CHMI
ATTO.K,ATTO
CBB_pb,CBB$B
NR,NR
CEE,CEE
PSTL.K,PSTL
CXE,CXE
TRTN_pd.K,TRTN$D
NNY,NNY
FPI_pb,FPI$B
DSX,DSX
PSA_po,PSA$O
LNFA_u.K,LNFA.U
MGF,MGF
TNP,TNP
ARGD.K,ARGD
RGT,RGT
DMO,DMO
WPG,WPG
EARN.K,EARN
BHR,BHR
NS_pc,NS$C
EQC_pd,EQC$D
SITC_pk.K,SITC$K
MVC,MVC
ATCO_pi.K,ATCO$I
PAI,PAI
DTLA_p.K,DTLA$
MG,MG
INN_pe,INN$E
FTK,FTK
STL_pa,STL$A
LEAF.K,LEAF
MNP,MNP
GLEO_u.K,GLEO.U
NRZ_pa,NRZ$A
HFRO_pa.K,HFRO$A
IHD,IHD
NMK_pb,NMK$B
NGL_pb,NGL$B
HT_pd,HT$D
IVR_pb,IVR$B
CTRA.K,CTRA
CIM_pa,CIM$A
RIV,RIV
HIE,HIE
LPI,LPI
HEQ,HEQ
BORR.K,BORR
TWO_pa,TWO$A
ATCO_pe.K,ATCO$E
PEB_pf,PEB$F
GLOP.K,GLOP
BBF,BBF
NMT,NMT
MCN,MCN
GDL_pc,GDL$C
WFC_pt,WFC$T
XYF,XYF
TRTN_pb.K,TRTN$B
MPV,MPV
RMI,RMI
CEIX.K,CEIX
NGS,NGS
SFE,SFE
NIM,NIM
DLNG.K,DLNG
NKG,NKG
FAM,FAM
AGM_pf,AGM$F
BAF,BAF
FNB_pe,FNB$E
ARR_pc,ARR$C
VGI,VGI
DCP_pb,DCP$B
HGLB.K,HGLB
SBI,SBI
TGP_pa,TGP$A
STAR_pi.K,STAR$I
MITT.K,MITT
SQNS.K,SQNS
EPR_pg,EPR$G
IVR_pa,IVR$A
COF_pk,COF$K
ATCO_pd.K,ATCO$D
PBT,PBT
RFM,RFM
GDL,GDL
NYC,NYC
WBAI.K,WBAI
AMH_ph,AMH$H
EXTN.K,EXTN
KSM,KSM
JSD,JSD
AGD,AGD
DTF,DTF
CMU,CMU
ORN,ORN
SPLP_pa.K,SPLP$A
JTA,JTA
AMH_pg,AMH$G
DCF,DCF
NGLS_pa.K,NGLS$A
TAPa,TAP.A
STON.K,STON
ALIN_pa.K,ALIN$A
JEQ,JEQ
PCM,PCM
UBP,UBP
EDF,EDF
MFT,MFT
CMRE_pe.K,CMRE$E
NTG,NTG
QTS_pa,QTS$A
TDI,TDI
DRH_pa,DRH$A
PNI,PNI
HMLP_pa.K,HMLP$A
BTU,BTU
PEB_pc,PEB$C
TNP_pf,TNP$F
NCZ_pa,NCZ$A
BHa,BH.A
DEX,DEX
EFF,EFF
EPR_pc,EPR$C
PMT_pa,PMT$A
BGSF.K,BGSF
SHO_pe,SHO$E
ASB_pf,ASB$F
WEI,WEI
PINE.K,PINE
APRN.K,APRN
UBP_ph,UBP$H
SWZ,SWZ
LXP_pc,LXP$C
PEB_pd,PEB$D
SUP,SUP
CIO_pa,CIO$A
MTL_p,MTL$
FPL,FPL
AGO_pb,AGO$B
LGC,LGC
AGM_pd,AGM$D
XIN,XIN
HCHC.K,HCHC
GTNa,GTN.A
FHN_pd,FHN$D
GCV,GCV
SB,SB
GAB_pk,GAB$K
GGZ,GGZ
CLPR.K,CLPR
GAB_ph,GAB$H
NCV_pa,NCV$A
FHN_pa,FHN$A
IRET_pc.K,IRET$C
ELVT.K,ELVT
SPE,SPE
TSQ,TSQ
CDR,CDR
CTR,CTR
BFS_pe,BFS$E
EPR_pe,EPR$E
RRD,RRD
ASB_pd,ASB$D
NMI,NMI
JEMD.K,JEMD
WHG,WHG
JLS,JLS
GDV_pg,GDV$G
VCIF.K,VCIF
JAX,JAX
STAR_pd.K,STAR$D
GNT,GNT
BANC_pe.K,BANC$E
NXC,NXC
ALIN_pb.K,ALIN$B
EGY,EGY
ELU,ELU
GLOP_pa.K,GLOP$A
BSD,BSD
TNP_pe,TNP$E
AAIC.K,AAIC
CMRE_pc.K,CMRE$C
CMRE_pd.K,CMRE$D
IAE,IAE
CCR,CCR
NWHM.K,NWHM
PGP,PGP
ASC,ASC
CCM,CCM
BANC_pd.K,BANC$D
MFO,MFO
MITT_pb.K,MITT$B
DHX,DHX
SD,SD
CODI_pc.K,CODI$C
ALIN_pe.K,ALIN$E
CDR_pc,CDR$C
NMK_pc,NMK$C
XAN,XAN
PEB_pe,PEB$E
CODI_pb.K,CODI$B
MITT_pc.K,MITT$C
UBP_pk,UBP$K
FSLF.K,FSLF
GLOG_pa.K,GLOG$A
XFLT.K,XFLT
XAN_pc,XAN$C
DS,DS
EXD,EXD
AGMa,AGM.A
SFUN.K,SFUN
DX_pc,DX$C
ENZ,ENZ
CODI_pa.K,CODI$A
REXR_pa.K,REXR$A
USDP.K,USDP
TLI,TLI
PNF,PNF
RENN.K,RENN
EFC_pa,EFC$A
TTI,TTI
CHRA.K,CHRA
LUB,LUB
SZC,SZC
CUBI_pf.K,CUBI$F
BSE,BSE
GAB_pj,GAB$J
HIL,HIL
UAN,UAN
NMS,NMS
BML_pg,BML$G
FTAI_pb.K,FTAI$B
CXH,CXH
VLT,VLT
FHN_pb,FHN$B
NHA,NHA
RPT_pd,RPT$D
LAIX.K,LAIX
TRTN_pa.K,TRTN$A
RSF,RSF
CLNY_pg.K,CLNY$G
AGM_pc,AGM$C
NMM,NMM
STAR_pg.K,STAR$G
AGM_pe,AGM$E
GEN,GEN
EIC,EIC
REXR_pb.K,REXR$B
REXR_pc.K,REXR$C
PGZ,PGZ
DCP_pc,DCP$C
BFO,BFO
EDI,EDI
BHR_pb,BHR$B
STAG_pc.K,STAG$C
MFAC.K,MFAC
CORR_pa.K,CORR$A
GFY,GFY
GNL_pb,GNL$B
AP,AP
GLOP_pb.K,GLOP$B
JHAA.K,JHAA
EDN,EDN
CORR.K,CORR
RYB,RYB
EEA,EEA
SHO_pf,SHO$F
NREF.K,NREF
MN,MN
HCFT.K,HCFT
GMRE_pa.K,GMRE$A
SMM,SMM
HT_pe,HT$E
DYFN.K,DYFN
BFS_pd,BFS$D
NNA,NNA
TNP_pd,TNP$D
GAB_pg,GAB$G
TWO_pd,TWO$D
SBOW.K,SBOW
IHTA.K,IHTA
MFD,MFD
MZA,MZA
DX_pb,DX$B
BFY,BFY
CHMI_pa.K,CHMI$A
FET,FET
GLP_pa,GLP$A
ASB_pc,ASB$C
JMM,JMM
NTZ,NTZ
INN_pd,INN$D
KFS,KFS
AFI,AFI
MH_pc,MH$C
EXPR.K,EXPR
FEO,FEO
GLOP_pc.K,GLOP$C
DDF,DDF
GER,GER
TPZ,TPZ
MAA_pi,MAA$I
FTAI_pa.K,FTAI$A
DVD,DVD
JP,JP
DLNG_pa.K,DLNG$A
BBW,BBW
AHT,AHT
MH_pd,MH$D
MH_pa,MH$A
SB_pd,SB$D
LXU,LXU
EGF,EGF
CTA_pa,CTA$A
DSX_pb,DSX$B
CUBI_pe.K,CUBI$E
JT,JT
RLH,RLH
HTY,HTY
VNCE.K,VNCE
MCC,MCC
AHT_pg,AHT$G
ARC,ARC
IRR,IRR
FMY,FMY
MIE,MIE
CUBI_pc.K,CUBI$C
SPE_pb,SPE$B
FHN_pc,FHN$C
HT_pc,HT$C
SPG_pj,SPG$J
CAI_pa,CAI$A
LEE,LEE
GDV_ph,GDV$H
KTN,KTN
OPP_pa,OPP$A
SMLP.K,SMLP
SRL,SRL
GGT_pg,GGT$G
GUT_pc,GUT$C
SRG_pa,SRG$A
ATV,ATV
JMP,JMP
GGT_pe,GGT$E
NINE.K,NINE
NXN,NXN
AHT_pi,AHT$I
NCB,NCB
PYN,PYN
UMH_pd,UMH$D
RNGR.K,RNGR
CAI_pb,CAI$B
CIF,CIF
HPR,HPR
SMHI.K,SMHI
NREF_pa.K,NREF$A
ANH_pa,ANH$A
CRT,CRT
PEI_pc,PEI$C
CMRE_pb.K,CMRE$B
PYS,PYS
IRL,IRL
AHT_pf,AHT$F
WPG_ph,WPG$H
MITT_pa.K,MITT$A
PEI,PEI
FGB,FGB
CEN,CEN
WPG_pi,WPG$I
SB_pc,SB$C
HVTa,HVT.A
AXR,AXR
SRV,SRV
PCF,PCF
TY_p,TY$
CHMI_pb.K,CHMI$B
RMPL_p.K,RMPL$
