BABA.K,BABA
CNP_pb,CNP$B
TDF,TDF
GFLU.K,GFLU
NEW,NEW
AXL,AXL
EMD,EMD
TGH,TGH
SCHW_pd.K,SCHW$D
THQ,THQ
PAR,PAR
RTP_u,RTP.U
WFC_pn,WFC$N
GME,GME
QUOT.K,QUOT
FBM,FBM
SYF_pa,SYF$A
CBB,CBB
VLRS.K,VLRS
LL,LL
VAPO.K,VAPO
EQH_pa,EQH$A
CRY,CRY
OXM,OXM
APSG_u.K,APSG.U
TPC,TPC
FTHY.K,FTHY
TPRE.K,TPRE
PBF,PBF
SWT,SWT
JWS_u,JWS.U
ONE,ONE
RA,RA
WNC,WNC
AHH,AHH
CCX_u,CCX.U
VTOL.K,VTOL
WFC_py,WFC$Y
AIR,AIR
IGR,IGR
LGFa,LGF.A
NKX,NKX
PHK,PHK
OFG,OFG
HY,HY
KODK.K,KODK
RST,RST
CLNC.K,CLNC
PAM,PAM
CPG,CPG
GIM,GIM
TRWH.K,TRWH
NIE,NIE
HTD,HTD
CII,CII
HUD,HUD
GS_pn,GS$N
GS_pa,GS$A
CLB,CLB
PLT,PLT
WLKP.K,WLKP
IIM,IIM
WIW,WIW
IMAX.K,IMAX
SHI,SHI
TEN,TEN
WLL,WLL
IPOE_u.K,IPOE.U
LDP,LDP
DBD,DBD
VGM,VGM
UIS,UIS
ETP_pe,ETP$E
CLW,CLW
AGX,AGX
KDMN.K,KDMN
WTRU.K,WTRU
VKQ,VKQ
GMRE.K,GMRE
NP,NP
NEE_pn,NEE$N
ATH_pb,ATH$B
RMAX.K,RMAX
HGH,HGH
TRTX.K,TRTX
ATH_pc,ATH$C
WFC_po,WFC$O
NLY_pf,NLY$F
BFS,BFS
BOE,BOE
NX,NX
CPAC.K,CPAC
TREB.K,TREB
NMCO.K,NMCO
KNL,KNL
IFFT.K,IFFT
GLT,GLT
ALL_pg,ALL$G
CKH,CKH
HNGR.K,HNGR
IQI,IQI
RBAC.K,RBAC
BCSF.K,BCSF
ARR,ARR
FUBO.K,FUBO
PFN,PFN
NLS,NLS
PPR,PPR
PCN,PCN
AMBC.K,AMBC
HIO,HIO
ETJ,ETJ
RC,RC
WFC_pp,WFC$P
STNG.K,STNG
MYD,MYD
RBAC_u.K,RBAC.U
PDT,PDT
USB_pp,USB$P
SCU,SCU
TBI,TBI
AGM,AGM
GOAC.K,GOAC
NID,NID
SRI,SRI
CFXA.K,CFXA
ACCO.K,ACCO
HZAC.K,HZAC
BFK,BFK
FVAC.K,FVAC
UTL,UTL
DNK,DNK
SKT,SKT
WCC_pa,WCC$A
GSBD.K,GSBD
HFRO.K,HFRO
BIT,BIT
SCHW_pc.K,SCHW$C
NBB,NBB
VYGG_u.K,VYGG.U
EOI,EOI
ACB,ACB
MET_pa,MET$A
VCV,VCV
UMH,UMH
BK_pc,BK$C
VTA,VTA
AVAN_u.K,AVAN.U
CIR,CIR
ARCH.K,ARCH
GEL,GEL
SRE_pb,SRE$B
NPK,NPK
RES,RES
SBE,SBE
NEE_pk,NEE$K
MPX,MPX
MUC,MUC
TPB,TPB
AGRO.K,AGRO
BANC.K,BANC
KYN,KYN
KEY_pi,KEY$I
INN,INN
DNOW.K,DNOW
CAPL.K,CAPL
PCPL.K,PCPL
CEL,CEL
GOAC_u.K,GOAC.U
NYCB_pa.K,NYCB$A
ELAT.K,ELAT
HZO,HZO
ATEN.K,ATEN
MMD,MMD
EFC,EFC
BGY,BGY
RESI.K,RESI
AXS_pe,AXS$E
STT_pg,STT$G
RF_pb,RF$B
CMO,CMO
NXJ,NXJ
MVF,MVF
CARS.K,CARS
BHLB.K,BHLB
REVG.K,REVG
ENVA.K,ENVA
EXK,EXK
IHC,IHC
VVR,VVR
RF_pc,RF$C
MEG,MEG
HZAC_u.K,HZAC.U
NTST.K,NTST
BCX,BCX
GHY,GHY
USB_pa,USB$A
HIX,HIX
PSA_pl,PSA$L
TFC_po,TFC$O
MNRL.K,MNRL
MUI,MUI
AIG_pa,AIG$A
CYH,CYH
BGB,BGB
PBFX.K,PBFX
SRG,SRG
FVAC_u.K,FVAC.U
RAD,RAD
PROS.K,PROS
BLW,BLW
BLX,BLX
TREB_u.K,TREB.U
MSGN.K,MSGN
MS_pl,MS$L
DFP,DFP
COE,COE
MYE,MYE
TG,TG
ALL_pb,ALL$B
UZD,UZD
MMU,MMU
COF_ph,COF$H
NAT,NAT
USB_po,USB$O
CCO,CCO
LOMA.K,LOMA
DUKH.K,DUKH
NQP,NQP
BME,BME
MDP,MDP
MUA,MUA
JPI,JPI
HPS,HPS
NGL,NGL
BBAR.K,BBAR
RIG,RIG
SBE_u,SBE.U
MFL,MFL
LEO,LEO
FF,FF
KOP,KOP
IVR,IVR
TALO.K,TALO
LGVW.K,LGVW
FRC_pk,FRC$K
MYN,MYN
TFC_pg,TFC$G
AVK,AVK
COF_pf,COF$F
HPI,HPI
EVN,EVN
BKD,BKD
DIAX.K,DIAX
NEE_pi,NEE$I
JHB,JHB
LEAP_u.K,LEAP.U
MQY,MQY
MX,MX
GPRK.K,GPRK
EFT,EFT
BY,BY
USX,USX
CAI,CAI
MCA,MCA
GLP,GLP
GTS,GTS
IGD,IGD
DESP.K,DESP
NVGS.K,NVGS
ECOM.K,ECOM
TFC_ph,TFC$H
KEY_pk,KEY$K
FSD,FSD
WOW,WOW
QTS_pb,QTS$B
CAF,CAF
VGAC_u.K,VGAC.U
JFR,JFR
ESGC.K,ESGC
DFIN.K,DFIN
PPT,PPT
DSU,DSU
ISD,ISD
LPG,LPG
VEC,VEC
NLY_pd,NLY$D
VVI,VVI
CFG_pe,CFG$E
IFN,IFN
UVE,UVE
BQ,BQ
KOS,KOS
PUMP.K,PUMP
AVD,AVD
TFC_pf,TFC$F
MUX,MUX
EBF,EBF
NEX,NEX
GBAB.K,GBAB
EFR,EFR
PACE_u.K,PACE.U
KEY_pj,KEY$J
RPT,RPT
KCAC.K,KCAC
PMO,PMO
NEE_pj,NEE$J
REX,REX
JIH,JIH
VET,VET
ARLO.K,ARLO
AMC,AMC
KNOP.K,KNOP
PCPL_u.K,PCPL.U
ERF,ERF
THW,THW
BTO,BTO
BZH,BZH
ACND.K,ACND
MIN,MIN
KTF,KTF
RFP,RFP
SCE_pl,SCE$L
SFTW_u.K,SFTW.U
NCV,NCV
CTT,CTT
CSV,CSV
SBR,SBR
ACND_u.K,ACND.U
HQL,HQL
PKO,PKO
INSW.K,INSW
EHI,EHI
RZA,RZA
FUSE.K,FUSE
CO,CO
MNR_pc,MNR$C
TCS,TCS
DMYT.K,DMYT
BCEI.K,BCEI
FAII.K,FAII
CEQP_p.K,CEQP$
HVT,HVT
ASA,ASA
STPK.K,STPK
FMAC_u.K,FMAC.U
YAC,YAC
FRA,FRA
SGU,SGU
MHN,MHN
DCO,DCO
LGVW_u.K,LGVW.U
BML_pl,BML$L
NAN,NAN
ENPC_u.K,ENPC.U
GUT,GUT
VHC,VHC
MIY,MIY
AWP,AWP
TRC,TRC
DEH,DEH
EQD_u,EQD.U
DPG,DPG
HLX,HLX
BFZ,BFZ
PZN,PZN
MUJ,MUJ
CPF,CPF
DBI,DBI
TRNE.K,TRNE
QVCC.K,QVCC
SEAH_u.K,SEAH.U
NLY_pi,NLY$I
CUBI.K,CUBI
PARR.K,PARR
AEL_pa,AEL$A
BUI,BUI
SCE_pg,SCE$G
FI,FI
JCAP.K,JCAP
ASIX.K,ASIX
THR,THR
IMPX_u.K,IMPX.U
MBI,MBI
SFTW.K,SFTW
ARA,ARA
GPMT.K,GPMT
OII,OII
VHI,VHI
LXFR.K,LXFR
GRAM.K,GRAM
WTTR.K,WTTR
BKT,BKT
LC,LC
IPOD_u.K,IPOD.U
ETH,ETH
AFB,AFB
HPF,HPF
NHF,NHF
BBDC.K,BBDC
BXG,BXG
NGA,NGA
HIG_pg,HIG$G
HCI,HCI
HMLP.K,HMLP
MRC,MRC
JIH_u,JIH.U
ZTR,ZTR
SOAC.K,SOAC
PMM,PMM
EDD,EDD
PMX,PMX
DLR_pl,DLR$L
ETB,ETB
BYM,BYM
CAL,CAL
FLNG.K,FLNG
HEXO.K,HEXO
TNK,TNK
DX,DX
FINV.K,FINV
STK,STK
NEV,NEV
TGI,TGI
VPG,VPG
SNR,SNR
SNV_pe,SNV$E
RPLA.K,RPLA
PSA_pe,PSA$E
MOD,MOD
DSM,DSM
MCR,MCR
TRNE_u.K,TRNE.U
MLR,MLR
KKR_pa,KKR$A
DEH_u,DEH.U
RMT,RMT
NNN_pf,NNN$F
MMT,MMT
FUSE_u.K,FUSE.U
CLDT.K,CLDT
WIA,WIA
NLY_pg,NLY$G
BLE,BLE
ALUS.K,ALUS
STPK_u.K,STPK.U
UZA,UZA
ORC,ORC
TEI,TEI
ETP_pd,ETP$D
SNPR_u.K,SNPR.U
REV,REV
SRLP.K,SRLP
ETP_pc,ETP$C
AIZP.K,AIZP
OIA,OIA
TPGY_u.K,TPGY.U
FAII_u.K,FAII.U
OLP,OLP
YAC_u,YAC.U
PMF,PMF
TPVG.K,TPVG
CURO.K,CURO
CEPU.K,CEPU
ETO,ETO
JRI,JRI
MEN,MEN
DMYD.K,DMYD
QD,QD
PSA_pd,PSA$D
VOYA_pb.K,VOYA$B
PCQ,PCQ
CPSR.K,CPSR
SAN_pb,SAN$B
JRO,JRO
NPTN.K,NPTN
CCAC.K,CCAC
GBL,GBL
VNO_pm,VNO$M
TWND_u.K,TWND.U
FRC_pi,FRC$I
RMM,RMM
MYJ,MYJ
AMOV.K,AMOV
PUK_pa,PUK$A
HYI,HYI
ALL_pi,ALL$I
APO_pb,APO$B
CFG_pd,CFG$D
ARES_pa.K,ARES$A
RFI,RFI
PSA_ph,PSA$H
NGA_u,NGA.U
LGC_u,LGC.U
SOAC_u.K,SOAC.U
CIO,CIO
CPLG.K,CPLG
LDL,LDL
NCZ,NCZ
PSB_pz,PSB$Z
DL,DL
OPY,OPY
JGH,JGH
ASG,ASG
PSA_pg,PSA$G
TGS,TGS
AEL_pb,AEL$B
GCO,GCO
ACRE.K,ACRE
CIA,CIA
SOR,SOR
FPH,FPH
OOMA.K,OOMA
BAC_pe,BAC$E
DMYT_u.K,DMYT.U
PSF,PSF
FFA,FFA
LEJU.K,LEJU
MTW,MTW
PFL,PFL
GNK,GNK
NRZ_pc,NRZ$C
VNO_pk,VNO$K
KIO,KIO
IPV,IPV
HPX,HPX
DTJ,DTJ
RPLA_u.K,RPLA.U
PIC,PIC
TDJ,TDJ
MTL,MTL
EOT,EOT
PSA_pi,PSA$I
SXC,SXC
RLJ_pa,RLJ$A
FOF,FOF
NMY,NMY
PSA_pb,PSA$B
FIV,FIV
RMG,RMG
PRE_ph,PRE$H
BKK,BKK
MVT,MVT
VNO_pl,VNO$L
PEO,PEO
PSA_pf,PSA$F
SI,SI
PLYM.K,PLYM
CLNY_pi.K,CLNY$I
MQT,MQT
PIAI_u.K,PIAI.U
HRTG.K,HRTG
HBB,HBB
BSN_u,BSN.U
PDAC_u.K,PDAC.U
SCE_pj,SCE$J
UBA,UBA
MYC,MYC
ARDC.K,ARDC
JWb,JW.B
MSB,MSB
DTY,DTY
TVE,TVE
ALUS_u.K,ALUS.U
SOI,SOI
TVC,TVC
APTS.K,APTS
IDT,IDT
RYI,RYI
NCA,NCA
CAAP.K,CAAP
PCK,PCK
VPV,VPV
FCT,FCT
LITB.K,LITB
APO_pa,APO$A
AHL_pc,AHL$C
ECC,ECC
CTK,CTK
DBL,DBL
MUE,MUE
STG,STG
GTT,GTT
SCVX.K,SCVX
NUM,NUM
LCI,LCI
YRD,YRD
IVC,IVC
CSPR.K,CSPR
ACV,ACV
CHN,CHN
CCAC_u.K,CCAC.U
ALP_pq,ALP$Q
DMYD_u.K,DMYD.U
BKN,BKN
NXP,NXP
ASPN.K,ASPN
DSSI.K,DSSI
NRGX.K,NRGX
RFL,RFL
SCE_pk,SCE$K
ODC,ODC
RCS,RCS
CPSR_u.K,CPSR.U
SR_pa,SR$A
GPM,GPM
MHI,MHI
NUO,NUO
MOGU.K,MOGU
GF,GF
RNR_pe,RNR$E
CMCM.K,CMCM
CIM_pb,CIM$B
AMH_pd,AMH$D
CPS,CPS
KIM_pm,KIM$M
RVI,RVI
TUFN.K,TUFN
TSI,TSI
BGH,BGH
IACA_u.K,IACA.U
CLNY_pj.K,CLNY$J
RNR_pf,RNR$F
NGVC.K,NGVC
GHL,GHL
VRS,VRS
NPV,NPV
MFM,MFM
EMP,EMP
NXQ,NXQ
EMF,EMF
WSR,WSR
PUK_p,PUK$
MAV,MAV
OAK_pb,OAK$B
OAC,OAC
WRB_pg,WRB$G
GLOG.K,GLOG
AHL_pd,AHL$D
LOAK.K,LOAK
TDW,TDW
PRTY.K,PRTY
BGT,BGT
VRTV.K,VRTV
GDO,GDO
FINS.K,FINS
PIC_u,PIC.U
UFI,UFI
RGS,RGS
IPV_u,IPV.U
FC,FC
NS_pb,NS$B
RMG_u,RMG.U
GIK,GIK
HPX_u,HPX.U
AONE.K,AONE
AHL_pe,AHL$E
BML_ph,BML$H
PHD,PHD
DUC,DUC
OACB_u.K,OACB.U
MCB,MCB
SCE_ph,SCE$H
DMB,DMB
WTI,WTI
MOV,MOV
PSA_pj,PSA$J
BXC,BXC
FEI,FEI
AEB,AEB
DLR_pg,DLR$G
PSA_pn,PSA$N
MCI,MCI
FST,FST
CLNY_ph.K,CLNY$H
GSH,GSH
NL,NL
EMPW_u.K,EMPW.U
NUW,NUW
PSB_px,PSB$X
ASAQ_u.K,ASAQ.U
MTT,MTT
BWG,BWG
SCVX_u.K,SCVX.U
CLA,CLA
JOF,JOF
NRZ_pb,NRZ$B
PHT,PHT
TWO_pb,TWO$B
CMO_pe,CMO$E
MCS,MCS
RYAM.K,RYAM
VTN,VTN
CINR.K,CINR
ASPL_u.K,ASPL.U
IIF,IIF
UMH_pc,UMH$C
AMH_pe,AMH$E
AL_pa,AL$A
PZC,PZC
KIM_pl,KIM$L
SPXX.K,SPXX
DLR_pk,DLR$K
ALTG.K,ALTG
NSA_pa,NSA$A
PKE,PKE
LND,LND
DMS,DMS
SCPE.K,SCPE
SLG_pi,SLG$I
JRS,JRS
BMRG.K,BMRG
ETX,ETX
KRP,KRP
TDE,TDE
CLII_u.K,CLII.U
FGNA_u.K,FGNA.U
EVF,EVF
IVR_pc,IVR$C
OCN,OCN
RM,RM
NSH_u,NSH.U
SBG_u,SBG.U
TWO_pc,TWO$C
LOAK_u.K,LOAK.U
VBF,VBF
QEP,QEP
NTP,NTP
GIX,GIX
MLP,MLP
GNE,GNE
SAR,SAR
PSA_pk,PSA$K
IGI,IGI
FLY,FLY
MGU,MGU
JCO,JCO
TCI,TCI
TK,TK
OAC_u,OAC.U
VNTR.K,VNTR
BRT,BRT
INSI.K,INSI
ATCO_ph.K,ATCO$H
MHD,MHD
BEP_pa,BEP$A
NSCO.K,NSCO
DFNS.K,DFNS
GIK_u,GIK.U
DAC,DAC
EVG,EVG
SF_pc,SF$C
FLC,FLC
EP_pc,EP$C
PSB_py,PSB$Y
TYG,TYG
DLR_pj,DLR$J
SLCA.K,SLCA
HT,HT
KMF,KMF
AONE_u.K,AONE.U
PIM,PIM
NXR,NXR
CNF,CNF
JCE,JCE
GAM_pb,GAM$B
FRC_ph,FRC$H
NBR,NBR
SNV_pd,SNV$D
MIXT.K,MIXT
BML_pj,BML$J
ETM,ETM
ELJ,ELJ
PSA_pm,PSA$M
VIST.K,VIST
DLR_pc,DLR$C
CRDa,CRD.A
EFL,EFL
LGI,LGI
BXP_pb,BXP$B
BIP_pa,BIP$A
AFT,AFT
EHT,EHT
PSA_pc,PSA$C
EEX,EEX
BTE,BTE
IVH,IVH
DHF,DHF
BSL,BSL
SJIU.K,SJIU
PDS,PDS
DTQ,DTQ
MFA_pc,MFA$C
TLYS.K,TLYS
EAB,EAB
CPE,CPE
OAK_pa,OAK$A
VIAO.K,VIAO
HYB,HYB
DDT,DDT
FST_u,FST.U
HOV,HOV
PSB_pw,PSB$W
FTK,FTK
MR,MR
TDA,TDA
CLA_u,CLA.U
FPI,FPI
CIM_pc,CIM$C
GRX,GRX
GS_pc,GS$C
SM,SM
ATCO_pg.K,ATCO$G
AJX,AJX
GCI,GCI
SRT,SRT
IHIT.K,IHIT
EOD,EOD
SCD,SCD
LEAF.K,LEAF
NOA,NOA
PFD,PFD
NSL,NSL
TWI,TWI
ENR_pa,ENR$A
BGIO.K,BGIO
JTD,JTD
IDE,IDE
AIF,AIF
BMRG_u.K,BMRG.U
ESTE.K,ESTE
GPX,GPX
OPP,OPP
PRE_pi,PRE$I
NIQ,NIQ
MEC,MEC
BTU,BTU
PSTL.K,PSTL
TISI.K,TISI
MYF,MYF
MFAC_u.K,MFAC.U
MPA,MPA
BH,BH
AT,AT
CIT_pb,CIT$B
OSG,OSG
BGR,BGR
TWN,TWN
SCPE_u.K,SCPE.U
NYCB_pu.K,NYCB$U
SRC_pa,SRC$A
FDEU.K,FDEU
CTA_pb,CTA$B
CEM,CEM
MOGb,MOG.B
PMT_pb,PMT$B
DFNS_u.K,DFNS.U
PANA_u.K,PANA.U
SALT.K,SALT
JHS,JHS
FT,FT
GIX_u,GIX.U
TFC_pi,TFC$I
BNY,BNY
GLOP.K,GLOP
TRTN_pc.K,TRTN$C
SOL,SOL
MSD,MSD
ANH,ANH
ACP,ACP
IRS,IRS
UTI,UTI
PMVC_u.K,PMVC.U
TWO_pe,TWO$E
OIS,OIS
GLEO.K,GLEO
TMST.K,TMST
NAZ,NAZ
CULP.K,CULP
GGT,GGT
BEDU.K,BEDU
HTZ,HTZ
EXTN.K,EXTN
SITC_pa.K,SITC$A
NS_pa,NS$A
SCM,SCM
BGX,BGX
TREC.K,TREC
TCO_pj,TCO$J
FIF,FIF
MUS,MUS
CATO.K,CATO
KKR_pb,KKR$B
SQNS.K,SQNS
PRE_pg,PRE$G
AHH_pa,AHH$A
MFA_pb,MFA$B
MUH,MUH
QUAD.K,QUAD
CBH,CBH
FHN_pe,FHN$E
AMH_pf,AMH$F
PANA.K,PANA
BBK,BBK
CHMI.K,CHMI
CIM_pd,CIM$D
MXF,MXF
FRT_pc,FRT$C
SF_pb,SF$B
BTA,BTA
JDD,JDD
FMN,FMN
WBS_pf,WBS$F
GGM,GGM
JPT,JPT
WEA,WEA
TGP_pb,TGP$B
MHF,MHF
KF,KF
BXS_pa,BXS$A
TNP,TNP
TEAF.K,TEAF
SF_pa,SF$A
FRC_pg,FRC$G
SPLP_pa.K,SPLP$A
NGL_pb,NGL$B
CRDb,CRD.B
SUPV.K,SUPV
GNL_pa,GNL$A
PFO,PFO
CSLT.K,CSLT
NNY,NNY
ARL,ARL
IGA,IGA
EVC,EVC
ASGI.K,ASGI
MGF,MGF
INN_pe,INN$E
CBB_pb,CBB$B
BVH,BVH
JHY,JHY
CXE,CXE
GLEO_u.K,GLEO.U
CCZ,CCZ
FPI_pb,FPI$B
TRTN_pd.K,TRTN$D
ARGD.K,ARGD
NYC,NYC
PAI,PAI
EQC_pd,EQC$D
TCO_pk,TCO$K
HZN,HZN
DMO,DMO
CTRA.K,CTRA
GHM,GHM
NRP,NRP
SITC_pk.K,SITC$K
EMO,EMO
RGT,RGT
LGC,LGC
NRZ_pa,NRZ$A
NC,NC
MVC,MVC
ATCO_pi.K,ATCO$I
SPLP.K,SPLP
EARN.K,EARN
MNP,MNP
CHS,CHS
HFRO_pa.K,HFRO$A
WFC_pt,WFC$T
PEB_pf,PEB$F
CIM_pa,CIM$A
NMK_pb,NMK$B
EZT,EZT
WMC,WMC
HGLB.K,HGLB
NS_pc,NS$C
ATCO_pe.K,ATCO$E
RIV,RIV
BBF,BBF
TAPa,TAP.A
GDL_pc,GDL$C
DTLA_p.K,DTLA$
RMI,RMI
NMT,NMT
CEE,CEE
IPI,IPI
GSL,GSL
HEQ,HEQ
DSX,DSX
TRTN_pb.K,TRTN$B
NIM,NIM
BNED.K,BNED
NGS,NGS
DLNG.K,DLNG
FNB_pe,FNB$E
SBI,SBI
NKG,NKG
SJT,SJT
MCN,MCN
IHD,IHD
SFE,SFE
JSD,JSD
BAF,BAF
TGP_pa,TGP$A
DHX,DHX
TWO_pa,TWO$A
AMH_ph,AMH$H
ARR_pc,ARR$C
AGM_pf,AGM$F
EAE,EAE
ATTO.K,ATTO
WBAI.K,WBAI
APRN.K,APRN
RFM,RFM
IVR_pb,IVR$B
VGI,VGI
ATCO_pd.K,ATCO$D
COF_pk,COF$K
DTF,DTF
NGLS_pa.K,NGLS$A
AMH_pg,AMH$G
FAM,FAM
AGS,AGS
GDL,GDL
IVR_pa,IVR$A
DCF,DCF
KSM,KSM
BW,BW
ELVT.K,ELVT
CMU,CMU
STAR_pi.K,STAR$I
QTS_pa,QTS$A
ENZ,ENZ
TDI,TDI
AGD,AGD
HIE,HIE
PEB_pc,PEB$C
MFT,MFT
SHO_pe,SHO$E
PNI,PNI
MPV,MPV
XIN,XIN
CVEO.K,CVEO
PCM,PCM
XYF,XYF
LXP_pc,LXP$C
HT_pd,HT$D
PBT,PBT
CLPR.K,CLPR
PINE.K,PINE
LPI,LPI
JTA,JTA
HCHC.K,HCHC
DRH_pa,DRH$A
PEB_pd,PEB$D
MG,MG
CMRE_pe.K,CMRE$E
NCZ_pa,NCZ$A
MTL_p,MTL$
CEIX.K,CEIX
CIO_pa,CIO$A
JEQ,JEQ
MITT.K,MITT
UBP_ph,UBP$H
STON.K,STON
BORR.K,BORR
ASC,ASC
DCP_pb,DCP$B
EFF,EFF
LAIX.K,LAIX
AGO_pb,AGO$B
HMLP_pa.K,HMLP$A
SB,SB
ASB_pf,ASB$F
SWZ,SWZ
WPG,WPG
DEX,DEX
EDF,EDF
TNP_pf,TNP$F
ONDK.K,ONDK
BFS_pe,BFS$E
AGM_pd,AGM$D
SPE,SPE
PMT_pa,PMT$A
GAB_pk,GAB$K
GAB_ph,GAB$H
IRET_pc.K,IRET$C
FHN_pa,FHN$A
JT,JT
EPR_pg,EPR$G
GCV,GCV
JLS,JLS
NCV_pa,NCV$A
JEMD.K,JEMD
AI,AI
VCIF.K,VCIF
GNT,GNT
CDR_pc,CDR$C
NWHM.K,NWHM
ALIN_pa.K,ALIN$A
ASB_pd,ASB$D
FHN_pd,FHN$D
GDV_pg,GDV$G
BANC_pe.K,BANC$E
EPR_pc,EPR$C
DX_pb,DX$B
NMI,NMI
ELU,ELU
BHa,BH.A
FENG.K,FENG
STAR_pd.K,STAR$D
FPL,FPL
NXC,NXC
WHG,WHG
PEB_pe,PEB$E
BGSF.K,BGSF
NTG,NTG
RENN.K,RENN
NMK_pc,NMK$C
GGZ,GGZ
CODI_pc.K,CODI$C
BSD,BSD
BANC_pd.K,BANC$D
CODI_pb.K,CODI$B
EPR_pe,EPR$E
CMRE_pd.K,CMRE$D
FSLF.K,FSLF
UMH_pb,UMH$B
MFO,MFO
CMRE_pc.K,CMRE$C
UBP_pk,UBP$K
TSQ,TSQ
CODI_pa.K,CODI$A
ALIN_pb.K,ALIN$B
SFUN.K,SFUN
IAE,IAE
PGP,PGP
RRD,RRD
TLI,TLI
REXR_pa.K,REXR$A
CHRA.K,CHRA
ORN,ORN
EXD,EXD
AGMa,AGM.A
UBP,UBP
ALIN_pe.K,ALIN$E
PNF,PNF
TNP_pe,TNP$E
GEN,GEN
XFLT.K,XFLT
DX_pc,DX$C
CTR,CTR
USDP.K,USDP
UAN,UAN
GLOG_pa.K,GLOG$A
CCR,CCR
GLOP_pa.K,GLOP$A
BSE,BSE
BHR,BHR
EFC_pa,EFC$A
BML_pg,BML$G
CXH,CXH
GAB_pj,GAB$J
NHA,NHA
XAN_pc,XAN$C
HIL,HIL
NMS,NMS
RSF,RSF
CORR.K,CORR
LUB,LUB
AFI,AFI
AGM_pc,AGM$C
VLT,VLT
AGM_pe,AGM$E
GTNa,GTN.A
CUBI_pf.K,CUBI$F
CDR,CDR
EIC,EIC
REXR_pc.K,REXR$C
RYB,RYB
CORR_pa.K,CORR$A
FHN_pb,FHN$B
JAX,JAX
REXR_pb.K,REXR$B
TRTN_pa.K,TRTN$A
FTAI_pb.K,FTAI$B
BFO,BFO
DS,DS
STAR_pg.K,STAR$G
STAG_pc.K,STAG$C
RPT_pd,RPT$D
MITT_pc.K,MITT$C
PGZ,PGZ
GFY,GFY
MFAC.K,MFAC
MITT_pb.K,MITT$B
NR,NR
SZC,SZC
CCM,CCM
CLNY_pg.K,CLNY$G
GNL_pb,GNL$B
JHAA.K,JHAA
NMM,NMM
SHO_pf,SHO$F
NREF.K,NREF
EDI,EDI
BFS_pd,BFS$D
XAN,XAN
DYFN.K,DYFN
TNP_pd,TNP$D
NNA,NNA
GMRE_pa.K,GMRE$A
GAB_pg,GAB$G
IHTA.K,IHTA
MN,MN
BFY,BFY
EEA,EEA
GLP_pa,GLP$A
KFS,KFS
INN_pd,INN$D
SMM,SMM
FET,FET
DCP_pc,DCP$C
MZA,MZA
PRE_pf,PRE$F
JMM,JMM
ASB_pc,ASB$C
MFD,MFD
TWO_pd,TWO$D
BHR_pb,BHR$B
HCFT.K,HCFT
TTI,TTI
EDN,EDN
WEI,WEI
DDF,DDF
DLNG_pa.K,DLNG$A
CHMI_pa.K,CHMI$A
MAA_pi,MAA$I
MNK,MNK
LXU,LXU
VNCE.K,VNCE
FEO,FEO
SB_pd,SB$D
GLOP_pb.K,GLOP$B
EGF,EGF
CTA_pa,CTA$A
MH_pc,MH$C
TPZ,TPZ
HT_pe,HT$E
SD,SD
FTAI_pa.K,FTAI$A
EGY,EGY
DSX_pb,DSX$B
FMY,FMY
GER,GER
HTY,HTY
MCC,MCC
FMO,FMO
CUBI_pe.K,CUBI$E
SPE_pb,SPE$B
JP,JP
GLOP_pc.K,GLOP$C
MH_pa,MH$A
SRL,SRL
SPG_pj,SPG$J
MH_pd,MH$D
CUBI_pc.K,CUBI$C
GDV_ph,GDV$H
IRR,IRR
CAI_pa,CAI$A
FHN_pc,FHN$C
ATV,ATV
KTN,KTN
SBOW.K,SBOW
GGT_pg,GGT$G
GUT_pc,GUT$C
RLH,RLH
GGT_pe,GGT$E
DVD,DVD
LEE,LEE
NCB,NCB
NXN,NXN
TNP_pc,TNP$C
HPR,HPR
PYN,PYN
JMP,JMP
SRG_pa,SRG$A
UMH_pd,UMH$D
SMHI.K,SMHI
EXPR.K,EXPR
PEI,PEI
NREF_pa.K,NREF$A
AXR,AXR
CAI_pb,CAI$B
BBW,BBW
PCF,PCF
ARC,ARC
AP,AP
HT_pc,HT$C
CIF,CIF
CMRE_pb.K,CMRE$B
MIE,MIE
ANH_pa,ANH$A
SB_pc,SB$C
BQH,BQH
TY_p,TY$
FEDU.K,FEDU
IRL,IRL
SMLP.K,SMLP
RMPL_p.K,RMPL$
NINE.K,NINE
PYS,PYS
CMS_pb,CMS$B
WPG_ph,WPG$H
RNGR.K,RNGR
CEN,CEN
DLNG_pb.K,DLNG$B
JCAP_pb.K,JCAP$B
ABR_pa,ABR$A
MFV,MFV
FGB,FGB
ETI_p,ETI$
GRX_pb,GRX$B
CHMI_pb.K,CHMI$B
HVTa,HVT.A
SRV,SRV
IID,IID
GSL_pb,GSL$B
MDLY.K,MDLY
PEI_pc,PEI$C
WPG_pi,WPG$I
MVO,MVO
KTH,KTH
NTZ,NTZ
PHX,PHX
PRIF_pa.K,PRIF$A
NOM,NOM
NYV,NYV
OFG_pb,OFG$B
MITT_pa.K,MITT$A
PRIF_pc.K,PRIF$C
OFG_pa,OFG$A
AHT_pg,AHT$G
CRT,CRT
JILL.K,JILL
GUT_pa,GUT$A
BPT,BPT
TTP,TTP
CBL,CBL
CDR_pb,CDR$B
PYT,PYT
MHE,MHE
SUP,SUP
ABR_pb,ABR$B
GNT_pa,GNT$A
GGZ_pa,GGZ$A
