BABA.K,BABA
STT_pd,STT$D
CNP_pb,CNP$B
GAM,GAM
IMAX.K,IMAX
IPOE_u.K,IPOE.U
TPRE.K,TPRE
VMO,VMO
AJAX_u.K,AJAX.U
UHT,UHT
DLY,DLY
HY,HY
CRHC_u.K,CRHC.U
DGNR_u.K,DGNR.U
SFL,SFL
HMI,HMI
TDF,TDF
JQC,JQC
BRBR.K,BRBR
AHH,AHH
CLB,CLB
PACK.K,PACK
APSG_u.K,APSG.U
SKT,SKT
CPG,CPG
THQ,THQ
EMD,EMD
GFLU.K,GFLU
GOF,GOF
INN,INN
HNGR.K,HNGR
BHLB.K,BHLB
OXM,OXM
LGFa,LGF.A
CXW,CXW
AIO,AIO
RESI.K,RESI
GSAH_u.K,GSAH.U
GS_pk,GS$K
CRY,CRY
PBF,PBF
NDMO.K,NDMO
CMRE.K,CMRE
AC,AC
SYF_pa,SYF$A
MEG,MEG
SCHW_pd.K,SCHW$D
CBB,CBB
WFC_pn,WFC$N
RTP_u,RTP.U
SII,SII
LL,LL
IGR,IGR
SWT,SWT
TPB,TPB
RA,RA
BKD,BKD
NIE,NIE
ENVA.K,ENVA
NP,NP
RBAC.K,RBAC
PHK,PHK
FTHY.K,FTHY
AGX,AGX
WFC_py,WFC$Y
CII,CII
SHI,SHI
WLL,WLL
NKX,NKX
HTD,HTD
CYD,CYD
CCX_u,CCX.U
GME,GME
WIW,WIW
LDP,LDP
IIM,IIM
HUD,HUD
GS_pa,GS$A
TPC,TPC
SCU,SCU
VAPO.K,VAPO
GS_pn,GS$N
CRHC.K,CRHC
GIM,GIM
TRTX.K,TRTX
BCSF.K,BCSF
WTRU.K,WTRU
ETP_pe,ETP$E
TEN,TEN
VGM,VGM
KNL,KNL
BFS,BFS
RC,RC
VKQ,VKQ
GMRE.K,GMRE
KYN,KYN
NEE_pn,NEE$N
HZO,HZO
ATH_pb,ATH$B
SRI,SRI
MDP,MDP
NEW,NEW
CIR,CIR
WFC_po,WFC$O
VTOL.K,VTOL
BOE,BOE
PDT,PDT
CKH,CKH
RIG,RIG
HGH,HGH
CPAC.K,CPAC
LEAP.K,LEAP
IQI,IQI
PFN,PFN
ATH_pc,ATH$C
ARR,ARR
NLY_pf,NLY$F
CFXA.K,CFXA
GLT,GLT
BANC.K,BANC
NX,NX
FBM,FBM
PCN,PCN
RAD,RAD
WLKP.K,WLKP
ACCO.K,ACCO
ETJ,ETJ
NMCO.K,NMCO
SBE,SBE
QUOT.K,QUOT
GEL,GEL
BBAR.K,BBAR
BFK,BFK
WCC_pa,WCC$A
ALL_pg,ALL$G
ONE,ONE
AMBC.K,AMBC
MYD,MYD
WFC_pp,WFC$P
TREB.K,TREB
DESP.K,DESP
NLS,NLS
PPR,PPR
USB_pp,USB$P
TFC_po,TFC$O
NID,NID
DBD,DBD
HIO,HIO
MNRL.K,MNRL
GOAC.K,GOAC
SRE_pb,SRE$B
AGM,AGM
TBI,TBI
IFFT.K,IFFT
RBAC_u.K,RBAC.U
HZAC.K,HZAC
VTA,VTA
AGRO.K,AGRO
BIT,BIT
STNG.K,STNG
NPK,NPK
BOAC_u.K,BOAC.U
MET_pa,MET$A
SCHW_pc.K,SCHW$C
EFC,EFC
MSGN.K,MSGN
NBB,NBB
CAPL.K,CAPL
HFRO.K,HFRO
KEY_pi,KEY$I
EOI,EOI
FVAC.K,FVAC
NEE_pk,NEE$K
AVAN_u.K,AVAN.U
MUC,MUC
CARS.K,CARS
UMH,UMH
WOW,WOW
CEL,CEL
CLW,CLW
VCV,VCV
BK_pc,BK$C
CCO,CCO
VYGG_u.K,VYGG.U
BGY,BGY
ATEN.K,ATEN
NYCB_pa.K,NYCB$A
MMD,MMD
DNOW.K,DNOW
RF_pb,RF$B
MYE,MYE
IHC,IHC
EXK,EXK
IVR,IVR
VVR,VVR
LOMA.K,LOMA
MVF,MVF
CPS,CPS
RMAX.K,RMAX
SQZ,SQZ
GOAC_u.K,GOAC.U
RES,RES
STT_pg,STT$G
BCX,BCX
PCPL.K,PCPL
AXS_pe,AXS$E
NXJ,NXJ
BY,BY
PARR.K,PARR
SBE_u,SBE.U
HIX,HIX
RF_pc,RF$C
AIG_pa,AIG$A
KCAC.K,KCAC
SRG,SRG
HZAC_u.K,HZAC.U
REVG.K,REVG
BLX,BLX
GHY,GHY
MPX,MPX
TALO.K,TALO
EQD,EQD
MUI,MUI
BGB,BGB
MMU,MMU
COE,COE
KOP,KOP
MS_pl,MS$L
GPRK.K,GPRK
MOD,MOD
GLP,GLP
UTL,UTL
BLW,BLW
CUBI.K,CUBI
FF,FF
DFP,DFP
CMO,CMO
BME,BME
UZD,UZD
GTS,GTS
PSA_pl,PSA$L
PSA_pn,PSA$N
OII,OII
CAI,CAI
SI,SI
TREB_u.K,TREB.U
VVI,VVI
ALL_pb,ALL$B
COF_ph,COF$H
PROS.K,PROS
RPT,RPT
NEX,NEX
TG,TG
PBFX.K,PBFX
JPI,JPI
HPS,HPS
EFT,EFT
DIAX.K,DIAX
LEO,LEO
EVN,EVN
KOS,KOS
DUKH.K,DUKH
ELAT.K,ELAT
KODK.K,KODK
MFL,MFL
VEC,VEC
MYN,MYN
CO,CO
REX,REX
NTST.K,NTST
JHB,JHB
NQP,NQP
USB_po,USB$O
FVAC_u.K,FVAC.U
FRC_pk,FRC$K
AVK,AVK
VGAC_u.K,VGAC.U
REV,REV
TGI,TGI
LGVW.K,LGVW
IPOD_u.K,IPOD.U
TFC_pg,TFC$G
MUA,MUA
TCS,TCS
MCA,MCA
HZON_u.K,HZON.U
CSV,CSV
CAF,CAF
PUMP.K,PUMP
MQY,MQY
COF_pf,COF$F
ACIC_u.K,ACIC.U
CEQP_p.K,CEQP$
KEY_pk,KEY$K
DFIN.K,DFIN
VET,VET
HPI,HPI
ESGC.K,ESGC
MX,MX
HVT,HVT
IGD,IGD
BTO,BTO
USB_pq,USB$Q
DCO,DCO
NAT,NAT
IFN,IFN
TFC_ph,TFC$H
PPT,PPT
VER_pf,VER$F
JFR,JFR
ASIX.K,ASIX
FSD,FSD
NLY_pd,NLY$D
GBAB.K,GBAB
ISD,ISD
CPF,CPF
EFR,EFR
PKO,PKO
LEAP_u.K,LEAP.U
DSU,DSU
FI,FI
CLDT.K,CLDT
KEY_pj,KEY$J
ERF,ERF
BCEI.K,BCEI
CFG_pe,CFG$E
TFC_pf,TFC$F
LPG,LPG
DBI,DBI
DMS,DMS
GPMT.K,GPMT
PMO,PMO
QTS_pb,QTS$B
THW,THW
PACE_u.K,PACE.U
NCV,NCV
SEAH_u.K,SEAH.U
HLX,HLX
INSW.K,INSW
CTT,CTT
ARCH.K,ARCH
DPG,DPG
BXG,BXG
KTF,KTF
BZH,BZH
MIN,MIN
ACND.K,ACND
AVD,AVD
CAAP.K,CAAP
SCE_pl,SCE$L
PCPL_u.K,PCPL.U
EHI,EHI
JIH,JIH
RZA,RZA
SGU,SGU
QVCC.K,QVCC
LC,LC
EBF,EBF
ETH,ETH
MRC,MRC
KNOP.K,KNOP
HQL,HQL
FUSE.K,FUSE
AWP,AWP
BFZ,BFZ
NHF,NHF
STPK.K,STPK
MNR_pc,MNR$C
MHN,MHN
BUI,BUI
FRA,FRA
UVE,UVE
ACND_u.K,ACND.U
FAII.K,FAII
SFTW_u.K,SFTW.U
FMAC_u.K,FMAC.U
YAC,YAC
MUJ,MUJ
GUT,GUT
EQD_u,EQD.U
NVGS.K,NVGS
SBR,SBR
BML_pl,BML$L
DEH,DEH
MIY,MIY
THR,THR
LGVW_u.K,LGVW.U
AEL_pa,AEL$A
NAN,NAN
RFP,RFP
ENPC_u.K,ENPC.U
HCI,HCI
PZN,PZN
TWND.K,TWND
FINV.K,FINV
DX,DX
SPNV_u.K,SPNV.U
AMC,AMC
LDL,LDL
MUX,MUX
NLY_pi,NLY$I
HMLP.K,HMLP
BBDC.K,BBDC
SFTW.K,SFTW
ECOM.K,ECOM
ASB_pe,ASB$E
ASA,ASA
IMPX_u.K,IMPX.U
AFB,AFB
PIAI.K,PIAI
GATO.K,GATO
NGA,NGA
ARA,ARA
WTTR.K,WTTR
SNR,SNR
QD,QD
NPTN.K,NPTN
EDD,EDD
CAL,CAL
TRNE.K,TRNE
ARLO.K,ARLO
SCE_pg,SCE$G
NEV,NEV
HIG_pg,HIG$G
HPF,HPF
BKT,BKT
LXFR.K,LXFR
PMM,PMM
USX,USX
ZTR,ZTR
TGS,TGS
VPG,VPG
TRC,TRC
ETB,ETB
PMX,PMX
SRLP.K,SRLP
VHI,VHI
TPVG.K,TPVG
RYI,RYI
STK,STK
RMT,RMT
BYM,BYM
FLNG.K,FLNG
MTW,MTW
MCR,MCR
DLR_pl,DLR$L
AENZ.K,AENZ
ORC,ORC
SNPR.K,SNPR
ETP_pd,ETP$D
SOAC.K,SOAC
DSM,DSM
SNV_pe,SNV$E
BQ,BQ
WIA,WIA
MLR,MLR
BSN,BSN
AIZP.K,AIZP
APTS.K,APTS
KKR_pa,KKR$A
JIH_u,JIH.U
GBL,GBL
NLY_pg,NLY$G
MMT,MMT
ETO,ETO
VHC,VHC
RPLA.K,RPLA
PSA_pe,PSA$E
HEXO.K,HEXO
AMOV.K,AMOV
ETP_pc,ETP$C
SNPR_u.K,SNPR.U
NNN_pf,NNN$F
BLE,BLE
FUSE_u.K,FUSE.U
CEPU.K,CEPU
UZA,UZA
ENPC.K,ENPC
TEI,TEI
ALUS.K,ALUS
TNK,TNK
STPK_u.K,STPK.U
VOYA_pb.K,VOYA$B
SAN_pb,SAN$B
TRNE_u.K,TRNE.U
OPY,OPY
PMF,PMF
TPGY_u.K,TPGY.U
OIA,OIA
YAC_u,YAC.U
DMYD.K,DMYD
CURO.K,CURO
GCO,GCO
FAII_u.K,FAII.U
ACRE.K,ACRE
OLP,OLP
MEN,MEN
PRTY.K,PRTY
JRI,JRI
DEH_u,DEH.U
NGA_u,NGA.U
RMM,RMM
UBA,UBA
CIO,CIO
LEJU.K,LEJU
YRD,YRD
CCAC.K,CCAC
PSA_pd,PSA$D
MYJ,MYJ
TWND_u.K,TWND.U
CFG_pd,CFG$D
CPLG.K,CPLG
NCZ,NCZ
RFI,RFI
CPSR.K,CPSR
RFL,RFL
JRO,JRO
ASG,ASG
HYI,HYI
FRC_pi,FRC$I
PUK_pa,PUK$A
PLYM.K,PLYM
PCQ,PCQ
FPH,FPH
ARES_pa.K,ARES$A
SOR,SOR
APO_pb,APO$B
JGH,JGH
PIAI_u.K,PIAI.U
PSA_ph,PSA$H
HIGA_u.K,HIGA.U
CIA,CIA
ALL_pi,ALL$I
FFA,FFA
PSB_pz,PSB$Z
SXC,SXC
PFL,PFL
NGL,NGL
VNO_pm,VNO$M
AEL_pb,AEL$B
TDW,TDW
PSA_pg,PSA$G
MBI,MBI
NRGX.K,NRGX
MOV,MOV
VRS,VRS
DMYT.K,DMYT
PEO,PEO
LGC_u,LGC.U
FC,FC
NMY,NMY
EOT,EOT
OOMA.K,OOMA
PSF,PSF
SOAC_u.K,SOAC.U
BAC_pe,BAC$E
IPV,IPV
CLNY_pi.K,CLNY$I
MCS,MCS
VRTV.K,VRTV
PRE_ph,PRE$H
FIV,FIV
TDJ,TDJ
NRZ_pc,NRZ$C
MVT,MVT
WSR,WSR
FOF,FOF
DTJ,DTJ
RLJ_pa,RLJ$A
PSA_pb,PSA$B
OACB.K,OACB
KIO,KIO
HPX,HPX
BSN_u,BSN.U
VNO_pk,VNO$K
CHN,CHN
BKK,BKK
ASAQ.K,ASAQ
VNO_pl,VNO$L
RPLA_u.K,RPLA.U
MYC,MYC
JWb,JW.B
PSA_pi,PSA$I
MQT,MQT
XPOA_u.K,XPOA.U
ARDC.K,ARDC
ASPN.K,ASPN
DTY,DTY
MTL,MTL
SCE_pj,SCE$J
AHL_pc,AHL$C
PDAC_u.K,PDAC.U
CSPR.K,CSPR
SOI,SOI
DMYD_u.K,DMYD.U
IACA.K,IACA
PSA_pf,PSA$F
MOGU.K,MOGU
UFI,UFI
FCT,FCT
RMG,RMG
GPM,GPM
CTK,CTK
ACV,ACV
GNK,GNK
ALUS_u.K,ALUS.U
PIC,PIC
APO_pa,APO$A
MUE,MUE
PCK,PCK
DBL,DBL
DL,DL
VPV,VPV
NUM,NUM
NCA,NCA
HRTG.K,HRTG
SCVX.K,SCVX
BKN,BKN
TVC,TVC
MHI,MHI
TWI,TWI
CLNY_pj.K,CLNY$J
TVE,TVE
CIM_pb,CIM$B
CCAC_u.K,CCAC.U
IVC,IVC
RYAM.K,RYAM
SCE_pk,SCE$K
NUO,NUO
GF,GF
RCS,RCS
RNR_pe,RNR$E
DMYT_u.K,DMYT.U
NSH,NSH
MSB,MSB
AMH_pd,AMH$D
KIM_pm,KIM$M
CPSR_u.K,CPSR.U
SR_pa,SR$A
NOA,NOA
ALP_pq,ALP$Q
EMF,EMF
SBG,SBG
EMP,EMP
NXP,NXP
RVI,RVI
DNK,DNK
BGH,BGH
ATAC_u.K,ATAC.U
NS_pb,NS$B
NPV,NPV
RNR_pf,RNR$F
IACA_u.K,IACA.U
RM,RM
LOAK.K,LOAK
NBR,NBR
ASPL.K,ASPL
CMCM.K,CMCM
STG,STG
ETM,ETM
SM,SM
MFM,MFM
LND,LND
LCI,LCI
MAV,MAV
TSI,TSI
MCI,MCI
NXQ,NXQ
MCB,MCB
SOL,SOL
KRP,KRP
SRT,SRT
BGT,BGT
PUK_p,PUK$
ECC,ECC
TISI.K,TISI
OAK_pb,OAK$B
IPV_u,IPV.U
AHL_pd,AHL$D
NGVC.K,NGVC
WRB_pg,WRB$G
SCE_ph,SCE$H
FEI,FEI
HT,HT
GSH,GSH
CLNY_ph.K,CLNY$H
GDO,GDO
AHL_pe,AHL$E
CTAC_u.K,CTAC.U
LITB.K,LITB
FINS.K,FINS
TUFN.K,TUFN
BML_ph,BML$H
QEP,QEP
GIK,GIK
CPE,CPE
PHD,PHD
OAC,OAC
ODC,ODC
AONE.K,AONE
JOF,JOF
HPX_u,HPX.U
TWO_pb,TWO$B
IVR_pc,IVR$C
DUC,DUC
NUW,NUW
DMB,DMB
AEB,AEB
DMYI_u.K,DMYI.U
OACB_u.K,OACB.U
HBB,HBB
PIC_u,PIC.U
EMPW_u.K,EMPW.U
TWO_pc,TWO$C
STIC_u.K,STIC.U
IIF,IIF
PHT,PHT
ASAQ_u.K,ASAQ.U
GLOG.K,GLOG
AL_pa,AL$A
MTT,MTT
DSSI.K,DSSI
PKE,PKE
WTI,WTI
MGU,MGU
VIAO.K,VIAO
RMG_u,RMG.U
PSA_pj,PSA$J
IDT,IDT
FGNA_u.K,FGNA.U
BMRG.K,BMRG
ALTG.K,ALTG
NRZ_pb,NRZ$B
FST,FST
SPXX.K,SPXX
LOAK_u.K,LOAK.U
BWG,BWG
RICE_u.K,RICE.U
PSB_px,PSB$X
SCVX_u.K,SCVX.U
VTN,VTN
CLA,CLA
IRS,IRS
TCI,TCI
JE,JE
ASPL_u.K,ASPL.U
CRDa,CRD.A
CMO_pe,CMO$E
KIM_pl,KIM$L
SLG_pi,SLG$I
GCI,GCI
AMH_pe,AMH$E
JRS,JRS
UMH_pc,UMH$C
DLR_pk,DLR$K
CINR.K,CINR
GTT,GTT
GNE,GNE
TDE,TDE
TYG,TYG
ETX,ETX
DAC,DAC
CLII_u.K,CLII.U
EVF,EVF
SCPE.K,SCPE
NSH_u,NSH.U
SBG_u,SBG.U
NSA_pa,NSA$A
SJIU.K,SJIU
SLCA.K,SLCA
FLC,FLC
KMF,KMF
PZC,PZC
IGI,IGI
VBF,VBF
BRT,BRT
NL,NL
FPI,FPI
GIX,GIX
RGS,RGS
MEC,MEC
TLYS.K,TLYS
EEX,EEX
JCO,JCO
PSA_pk,PSA$K
MHD,MHD
BTE,BTE
INSI.K,INSI
NSCO.K,NSCO
GHL,GHL
EVG,EVG
AJX,AJX
SAR,SAR
BXC,BXC
HOV,HOV
FLY,FLY
EP_pc,EP$C
PMVC.K,PMVC
SF_pc,SF$C
ATCO_ph.K,ATCO$H
BEP_pa,BEP$A
GIK_u,GIK.U
NXR,NXR
MLP,MLP
DFNS.K,DFNS
DLR_pj,DLR$J
OAC_u,OAC.U
LGI,LGI
SNV_pd,SNV$D
JCE,JCE
MFA_pc,MFA$C
BMRG_u.K,BMRG.U
PSB_py,PSB$Y
PIM,PIM
VNTR.K,VNTR
MIXT.K,MIXT
CEM,CEM
FRC_ph,FRC$H
AONE_u.K,AONE.U
VIST.K,VIST
BML_pj,BML$J
DLR_pc,DLR$C
PSA_pm,PSA$M
OIS,OIS
CIT_pb,CIT$B
DHF,DHF
CIM_pc,CIM$C
AFT,AFT
EFL,EFL
BIP_pa,BIP$A
EHT,EHT
PSA_pc,PSA$C
PDS,PDS
BXP_pb,BXP$B
BH,BH
IVH,IVH
ELJ,ELJ
BSL,BSL
GRX,GRX
TMST.K,TMST
FST_u,FST.U
MOGb,MOG.B
TK,TK
TDA,TDA
EOD,EOD
CNF,CNF
GPX,GPX
OCN,OCN
GAM_pb,GAM$B
EVC,EVC
CLA_u,CLA.U
PSB_pw,PSB$W
BGR,BGR
GS_pc,GS$C
OAK_pa,OAK$A
DDT,DDT
ATCO_pg.K,ATCO$G
PFD,PFD
HYB,HYB
SCD,SCD
ESTE.K,ESTE
IDE,IDE
JTD,JTD
OPP,OPP
IHIT.K,IHIT
MR,MR
ENR_pa,ENR$A
BGIO.K,BGIO
NSL,NSL
PRE_pi,PRE$I
AIF,AIF
FDEU.K,FDEU
PANA.K,PANA
NIQ,NIQ
MPA,MPA
NTP,NTP
NRP,NRP
UTI,UTI
SCPE_u.K,SCPE.U
NYCB_pu.K,NYCB$U
MYF,MYF
PMT_pb,PMT$B
SCM,SCM
TWN,TWN
CATO.K,CATO
MFAC_u.K,MFAC.U
NS_pa,NS$A
JHS,JHS
TCO_pj,TCO$J
CTA_pb,CTA$B
MSD,MSD
BXS_pa,BXS$A
AT,AT
SPLP.K,SPLP
ANH,ANH
SRC_pa,SRC$A
TWO_pe,TWO$E
BNY,BNY
CRDb,CRD.B
FT,FT
SUPV.K,SUPV
DFNS_u.K,DFNS.U
MXF,MXF
HZN,HZN
GGT,GGT
OSG,OSG
FIF,FIF
BVH,BVH
TRTN_pc.K,TRTN$C
GNL_pa,GNL$A
FTK,FTK
KF,KF
TFC_pi,TFC$I
MFA_pb,MFA$B
BNED.K,BNED
PMVC_u.K,PMVC.U
NAZ,NAZ
CSLT.K,CSLT
ACP,ACP
GLEO.K,GLEO
TEAF.K,TEAF
SITC_pa.K,SITC$A
CIM_pd,CIM$D
BEDU.K,BEDU
CBH,CBH
MUH,MUH
CCZ,CCZ
MUS,MUS
AHH_pa,AHH$A
PRE_pg,PRE$G
BBK,BBK
CULP.K,CULP
GIX_u,GIX.U
JDD,JDD
FMN,FMN
BTA,BTA
BGX,BGX
CHS,CHS
KKR_pb,KKR$B
CVEO.K,CVEO
TGP_pb,TGP$B
ATTO.K,ATTO
SJT,SJT
SF_pb,SF$B
FHN_pe,FHN$E
TCO_pk,TCO$K
JPT,JPT
TREC.K,TREC
AMH_pf,AMH$F
EMO,EMO
WBS_pf,WBS$F
SALT.K,SALT
GGM,GGM
PANA_u.K,PANA.U
MHF,MHF
WEA,WEA
FRT_pc,FRT$C
SF_pa,SF$A
AGS,AGS
WMC,WMC
PFO,PFO
ASGI.K,ASGI
IGA,IGA
CHMI.K,CHMI
FRC_pg,FRC$G
GHM,GHM
CBB_pb,CBB$B
CTRA.K,CTRA
FPI_pb,FPI$B
CEE,CEE
MGF,MGF
NNY,NNY
CXE,CXE
NC,NC
DMO,DMO
ARL,ARL
TRTN_pd.K,TRTN$D
XYF,XYF
ARGD.K,ARGD
EQC_pd,EQC$D
RGT,RGT
PSTL.K,PSTL
SITC_pk.K,SITC$K
QUAD.K,QUAD
STL_pa,STL$A
PAI,PAI
GLEO_u.K,GLEO.U
NS_pc,NS$C
BW,BW
EARN.K,EARN
INN_pe,INN$E
LGC,LGC
NGL_pb,NGL$B
MVC,MVC
CIM_pa,CIM$A
TNP,TNP
MNP,MNP
NGS,NGS
ATCO_pi.K,ATCO$I
HFRO_pa.K,HFRO$A
NRZ_pa,NRZ$A
NMK_pb,NMK$B
GSL,GSL
DSX,DSX
NMT,NMT
ATCO_pe.K,ATCO$E
RIV,RIV
HT_pd,HT$D
RMI,RMI
GDL_pc,GDL$C
IVR_pb,IVR$B
LEAF.K,LEAF
WFC_pt,WFC$T
BBF,BBF
SQNS.K,SQNS
IHD,IHD
TWO_pa,TWO$A
HEQ,HEQ
WPG,WPG
PEB_pf,PEB$F
HIE,HIE
MPV,MPV
TRTN_pb.K,TRTN$B
MCN,MCN
NIM,NIM
NKG,NKG
LPI,LPI
AGM_pf,AGM$F
DLNG.K,DLNG
MG,MG
ARR_pc,ARR$C
BORR.K,BORR
WBAI.K,WBAI
STAR_pi.K,STAR$I
TGP_pa,TGP$A
BAF,BAF
SFE,SFE
RFM,RFM
SBI,SBI
FNB_pe,FNB$E
IPI,IPI
FAM,FAM
COF_pk,COF$K
VGI,VGI
NYC,NYC
AMH_ph,AMH$H
JSD,JSD
DCP_pb,DCP$B
IVR_pa,IVR$A
ATCO_pd.K,ATCO$D
TAPa,TAP.A
DTF,DTF
GDL,GDL
SPLP_pa.K,SPLP$A
KSM,KSM
BHR,BHR
CMU,CMU
AMH_pg,AMH$G
AGD,AGD
HGLB.K,HGLB
JTA,JTA
EPR_pg,EPR$G
FENG.K,FENG
NGLS_pa.K,NGLS$A
DCF,DCF
JEQ,JEQ
ORN,ORN
QTS_pa,QTS$A
PNI,PNI
CEIX.K,CEIX
DTLA_p.K,DTLA$
MFT,MFT
TDI,TDI
PBT,PBT
PCM,PCM
DEX,DEX
DRH_pa,DRH$A
ALIN_pa.K,ALIN$A
CMRE_pe.K,CMRE$E
NCZ_pa,NCZ$A
PINE.K,PINE
EFF,EFF
HMLP_pa.K,HMLP$A
EDF,EDF
UBP,UBP
SHO_pe,SHO$E
LXP_pc,LXP$C
UBP_ph,UBP$H
ASB_pf,ASB$F
PEB_pc,PEB$C
CIO_pa,CIO$A
MITT.K,MITT
NTG,NTG
SWZ,SWZ
EXTN.K,EXTN
AGO_pb,AGO$B
PEB_pd,PEB$D
HCHC.K,HCHC
EPR_pc,EPR$C
BGSF.K,BGSF
PMT_pa,PMT$A
MTL_p,MTL$
AGM_pd,AGM$D
GLOP.K,GLOP
NR,NR
GAB_pk,GAB$K
XIN,XIN
TNP_pf,TNP$F
GAB_ph,GAB$H
NCV_pa,NCV$A
BHa,BH.A
GCV,GCV
IRET_pc.K,IRET$C
GTNa,GTN.A
STON.K,STON
FHN_pd,FHN$D
ASB_pd,ASB$D
FPL,FPL
SPE,SPE
ELVT.K,ELVT
GDV_pg,GDV$G
FHN_pa,FHN$A
BFS_pe,BFS$E
VCIF.K,VCIF
GGZ,GGZ
NMI,NMI
BANC_pe.K,BANC$E
JLS,JLS
WEI,WEI
GNT,GNT
TSQ,TSQ
JEMD.K,JEMD
BTU,BTU
SB,SB
STAR_pd.K,STAR$D
ELU,ELU
JAX,JAX
CLPR.K,CLPR
ALIN_pb.K,ALIN$B
NXC,NXC
NMK_pc,NMK$C
CCM,CCM
EPR_pe,EPR$E
BSD,BSD
BANC_pd.K,BANC$D
CODI_pc.K,CODI$C
CODI_pb.K,CODI$B
RENN.K,RENN
APRN.K,APRN
CMRE_pd.K,CMRE$D
CDR,CDR
IAE,IAE
MFO,MFO
RRD,RRD
CMRE_pc.K,CMRE$C
CTR,CTR
PEB_pe,PEB$E
DHX,DHX
NWHM.K,NWHM
ALIN_pe.K,ALIN$E
FSLF.K,FSLF
AAIC.K,AAIC
XFLT.K,XFLT
PGP,PGP
HIL,HIL
CDR_pc,CDR$C
ENZ,ENZ
SD,SD
WHG,WHG
UBP_pk,UBP$K
ASC,ASC
TNP_pe,TNP$E
EXD,EXD
REXR_pa.K,REXR$A
MITT_pb.K,MITT$B
DX_pc,DX$C
SFUN.K,SFUN
CODI_pa.K,CODI$A
TLI,TLI
DS,DS
MITT_pc.K,MITT$C
GLOP_pa.K,GLOP$A
XAN_pc,XAN$C
GLOG_pa.K,GLOG$A
PNF,PNF
XAN,XAN
CCR,CCR
LUB,LUB
USDP.K,USDP
NMS,NMS
BSE,BSE
BML_pg,BML$G
AGMa,AGM.A
CXH,CXH
GAB_pj,GAB$J
EFC_pa,EFC$A
NHA,NHA
CUBI_pf.K,CUBI$F
CHRA.K,CHRA
VLT,VLT
UAN,UAN
EIC,EIC
AGM_pc,AGM$C
RSF,RSF
STAR_pg.K,STAR$G
AGM_pe,AGM$E
SZC,SZC
FHN_pb,FHN$B
GEN,GEN
FTAI_pb.K,FTAI$B
TRTN_pa.K,TRTN$A
REXR_pc.K,REXR$C
CLNY_pg.K,CLNY$G
SUP,SUP
REXR_pb.K,REXR$B
BFO,BFO
RPT_pd,RPT$D
EDN,EDN
STAG_pc.K,STAG$C
PGZ,PGZ
CORR_pa.K,CORR$A
MFAC.K,MFAC
GFY,GFY
TTI,TTI
GNL_pb,GNL$B
EDI,EDI
DCP_pc,DCP$C
NREF.K,NREF
NMM,NMM
LAIX.K,LAIX
RYB,RYB
JHAA.K,JHAA
SHO_pf,SHO$F
EEA,EEA
DYFN.K,DYFN
GAB_pg,GAB$G
BFS_pd,BFS$D
GMRE_pa.K,GMRE$A
HCFT.K,HCFT
BFY,BFY
BBW,BBW
HT_pe,HT$E
BHR_pb,BHR$B
IHTA.K,IHTA
KFS,KFS
TWO_pd,TWO$D
MZA,MZA
MFD,MFD
DX_pb,DX$B
GLP_pa,GLP$A
TNP_pd,TNP$D
ASB_pc,ASB$C
MN,MN
GLOP_pb.K,GLOP$B
SMM,SMM
INN_pd,INN$D
CHMI_pa.K,CHMI$A
DVD,DVD
DDF,DDF
JMM,JMM
MAA_pi,MAA$I
FEO,FEO
AFI,AFI
CORR.K,CORR
NNA,NNA
DLNG_pa.K,DLNG$A
SBOW.K,SBOW
JP,JP
GER,GER
SB_pd,SB$D
TPZ,TPZ
JT,JT
EGF,EGF
CTA_pa,CTA$A
FTAI_pa.K,FTAI$A
ARC,ARC
MH_pc,MH$C
GLOP_pc.K,GLOP$C
DSX_pb,DSX$B
LXU,LXU
FMY,FMY
CUBI_pe.K,CUBI$E
HTY,HTY
FMO,FMO
EGY,EGY
SPE_pb,SPE$B
CUBI_pc.K,CUBI$C
MCC,MCC
CAI_pa,CAI$A
IRR,IRR
RLH,RLH
NTZ,NTZ
GDV_ph,GDV$H
SRL,SRL
MH_pd,MH$D
FHN_pc,FHN$C
OPP_pa,OPP$A
SPG_pj,SPG$J
FET,FET
HT_pc,HT$C
KTN,KTN
ATV,ATV
LEE,LEE
MIE,MIE
MH_pa,MH$A
GGT_pe,GGT$E
GUT_pc,GUT$C
GGT_pg,GGT$G
AP,AP
NXN,NXN
JMP,JMP
NCB,NCB
VNCE.K,VNCE
CRT,CRT
PYN,PYN
EXPR.K,EXPR
SRG_pa,SRG$A
CAI_pb,CAI$B
CIF,CIF
UMH_pd,UMH$D
NINE.K,NINE
NREF_pa.K,NREF$A
AHT,AHT
CMRE_pb.K,CMRE$B
AXR,AXR
ANH_pa,ANH$A
AHT_pg,AHT$G
IRL,IRL
SB_pc,SB$C
RNGR.K,RNGR
HVTa,HVT.A
FGB,FGB
TY_p,TY$
PEI_pc,PEI$C
PCF,PCF
PYS,PYS
AHT_pi,AHT$I
MITT_pa.K,MITT$A
SMLP.K,SMLP
CEN,CEN
RMPL_p.K,RMPL$
DLNG_pb.K,DLNG$B
CMS_pb,CMS$B
MFV,MFV
FEDU.K,FEDU
SRV,SRV
WPG_ph,WPG$H
SMHI.K,SMHI
ABR_pa,ABR$A
ETI_p,ETI$
CHMI_pb.K,CHMI$B
IID,IID
