BABA.K,BABA
BHLB.K,BHLB
BAC_pk,BAC$K
BHE,BHE
JWS_u,JWS.U
CXW,CXW
IRET.K,IRET
SPH,SPH
EIG,EIG
AXL,AXL
GEL,GEL
BAC_pa,BAC$A
PBF,PBF
AOD,AOD
TPRE.K,TPRE
IPOE_u.K,IPOE.U
LRN,LRN
GHLD.K,GHLD
PML,PML
ACEL.K,ACEL
UHT,UHT
DHT,DHT
OFG,OFG
HNGR.K,HNGR
NP,NP
GAM,GAM
PACK.K,PACK
CMRE.K,CMRE
DLY,DLY
PRA,PRA
GRC,GRC
MET_pe,MET$E
TRNE.K,TRNE
PAM,PAM
KOS,KOS
CCX,CCX
IMAX.K,IMAX
JQC,JQC
AIO,AIO
CRY,CRY
AJAX_u.K,AJAX.U
AC,AC
VMO,VMO
KODK.K,KODK
BHK,BHK
SCU,SCU
CRHC_u.K,CRHC.U
TEN,TEN
GOF,GOF
TDF,TDF
APSG_u.K,APSG.U
STT_pd,STT$D
CKH,CKH
MDP,MDP
AHH,AHH
LL,LL
EQH_pa,EQH$A
LGVW.K,LGVW
TRTX.K,TRTX
EMD,EMD
FBM,FBM
DBD,DBD
DESP.K,DESP
SRI,SRI
VTOL.K,VTOL
GSAH_u.K,GSAH.U
KYN,KYN
RTP_u,RTP.U
THQ,THQ
PHK,PHK
BKD,BKD
TPB,TPB
GS_pk,GS$K
CNP_pb,CNP$B
TRNE_u.K,TRNE.U
BCSF.K,BCSF
LGFa,LGF.A
SFL,SFL
RA,RA
SYF_pa,SYF$A
TGI,TGI
ENVA.K,ENVA
NEX,NEX
NDMO.K,NDMO
AGX,AGX
IGR,IGR
RES,RES
ACCO.K,ACCO
QUOT.K,QUOT
TG,TG
AMBC.K,AMBC
SCHW_pd.K,SCHW$D
CARS.K,CARS
BFS,BFS
CBB,CBB
NIE,NIE
TALO.K,TALO
KNL,KNL
WFC_pn,WFC$N
CII,CII
SI,SI
RBAC.K,RBAC
SII,SII
GLT,GLT
OII,OII
WLKP.K,WLKP
HMI,HMI
AVAN.K,AVAN
VET,VET
HTD,HTD
CEL,CEL
WOW,WOW
CCX_u,CCX.U
AGRO.K,AGRO
NKX,NKX
VYGG.K,VYGG
FTHY.K,FTHY
BANC.K,BANC
PFN,PFN
CIR,CIR
WIW,WIW
LGVW_u.K,LGVW.U
IIM,IIM
LC,LC
SHI,SHI
ETP_pe,ETP$E
VGAC.K,VGAC
GIM,GIM
SWT,SWT
STPK.K,STPK
WTRU.K,WTRU
CFXA.K,CFXA
LDP,LDP
GS_pa,GS$A
WFC_py,WFC$Y
ARR,ARR
TBI,TBI
BEDU.K,BEDU
MEG,MEG
GS_pn,GS$N
VGM,VGM
VAPO.K,VAPO
GOAC.K,GOAC
NX,NX
VKQ,VKQ
MSGN.K,MSGN
LOMA.K,LOMA
BOE,BOE
PARR.K,PARR
HZO,HZO
STNG.K,STNG
LEAP.K,LEAP
NLY_pf,NLY$F
REV,REV
PDT,PDT
GMRE.K,GMRE
PUMP.K,PUMP
ATH_pb,ATH$B
NMCO.K,NMCO
PCN,PCN
HZAC.K,HZAC
FINV.K,FINV
BBAR.K,BBAR
DNOW.K,DNOW
VVI,VVI
IQI,IQI
IPOD.K,IPOD
NEE_pn,NEE$N
CYD,CYD
AGM,AGM
CPAC.K,CPAC
ERF,ERF
HFRO.K,HFRO
MYD,MYD
SRG,SRG
MYE,MYE
BFK,BFK
ATH_pc,ATH$C
CCO,CCO
HGH,HGH
RC,RC
CPS,CPS
WFC_po,WFC$O
USB_pp,USB$P
WCC_pa,WCC$A
TPC,TPC
RPT,RPT
TREB.K,TREB
EFC,EFC
VTA,VTA
NGA,NGA
ARLO.K,ARLO
NID,NID
ETJ,ETJ
PPR,PPR
UTL,UTL
BCX,BCX
NPK,NPK
RBAC_u.K,RBAC.U
DCO,DCO
MNRL.K,MNRL
ALL_pg,ALL$G
BOAC_u.K,BOAC.U
CAAP.K,CAAP
BIT,BIT
REVG.K,REVG
IFFT.K,IFFT
FI,FI
CAPL.K,CAPL
NBB,NBB
UMH,UMH
HIO,HIO
WFC_pp,WFC$P
TFC_po,TFC$O
ATEN.K,ATEN
HLX,HLX
DBI,DBI
GPRK.K,GPRK
PBFX.K,PBFX
EOI,EOI
IVR,IVR
BLX,BLX
VCV,VCV
VGAC_u.K,VGAC.U
COE,COE
ONE,ONE
AVAN_u.K,AVAN.U
NEW,NEW
VYGG_u.K,VYGG.U
BGY,BGY
BY,BY
SM,SM
MET_pa,MET$A
SCHW_pc.K,SCHW$C
VVR,VVR
MUC,MUC
RMAX.K,RMAX
ARCH.K,ARCH
SRE_pb,SRE$B
DNK,DNK
CAI,CAI
CLW,CLW
VEC,VEC
PACE.K,PACE
MMD,MMD
IHC,IHC
MOD,MOD
CUBI.K,CUBI
GHY,GHY
NEE_pk,NEE$K
NXJ,NXJ
GOAC_u.K,GOAC.U
LPG,LPG
MVF,MVF
NYCB_pa.K,NYCB$A
STPK_u.K,STPK.U
EXK,EXK
PCPL.K,PCPL
KEY_pi,KEY$I
NGA_u,NGA.U
PRTY.K,PRTY
CMO,CMO
CPE,CPE
DFIN.K,DFIN
BK_pc,BK$C
AAN,AAN
IPOD_u.K,IPOD.U
STT_pg,STT$G
HIX,HIX
GLP,GLP
RF_pc,RF$C
KOP,KOP
QEP,QEP
PROS.K,PROS
HZAC_u.K,HZAC.U
AXS_pe,AXS$E
ASIX.K,ASIX
BLW,BLW
CEQP_p.K,CEQP$
MUI,MUI
BGB,BGB
SQZ,SQZ
GTS,GTS
MMU,MMU
SEAH.K,SEAH
AVK,AVK
CLDT.K,CLDT
FPAC_u.K,FPAC.U
GPMT.K,GPMT
RF_pb,RF$B
TREB_u.K,TREB.U
DIAX.K,DIAX
BTO,BTO
AIG_pa,AIG$A
MPX,MPX
JPI,JPI
HZON_u.K,HZON.U
HPS,HPS
AMC,AMC
REX,REX
DFP,DFP
PSA_pn,PSA$N
ALL_pb,ALL$B
PSA_pl,PSA$L
DMYT.K,DMYT
MFL,MFL
MS_pl,MS$L
MRC,MRC
MUA,MUA
LEO,LEO
FF,FF
EVN,EVN
UZD,UZD
NQP,NQP
FMAC.K,FMAC
BME,BME
VHI,VHI
NLS,NLS
COF_ph,COF$H
NTST.K,NTST
EQD,EQD
RMG,RMG
EFT,EFT
LDL,LDL
CSV,CSV
IFN,IFN
DUKH.K,DUKH
THR,THR
MYN,MYN
CAF,CAF
FRC_pk,FRC$K
KNOP.K,KNOP
USB_po,USB$O
ACND.K,ACND
HPI,HPI
RYAM.K,RYAM
ACIC_u.K,ACIC.U
INSW.K,INSW
JHB,JHB
MCA,MCA
ELAT.K,ELAT
NCV,NCV
IMPX.K,IMPX
MX,MX
TFC_pg,TFC$G
BXG,BXG
MQY,MQY
LEAP_u.K,LEAP.U
PKO,PKO
PZN,PZN
BCEI.K,BCEI
TCS,TCS
RFP,RFP
JFR,JFR
ISD,ISD
KEY_pk,KEY$K
HEXO.K,HEXO
IGD,IGD
USB_pq,USB$Q
GCO,GCO
CPF,CPF
GBAB.K,GBAB
FSD,FSD
CAL,CAL
NAT,NAT
HMLP.K,HMLP
WTTR.K,WTTR
LXFR.K,LXFR
SNR,SNR
DSU,DSU
PPT,PPT
DMYT_u.K,DMYT.U
CO,CO
VER_pf,VER$F
AVD,AVD
TFC_ph,TFC$H
PACE_u.K,PACE.U
TPGY.K,TPGY
NBR,NBR
ESGC.K,ESGC
BZH,BZH
UVE,UVE
SEAH_u.K,SEAH.U
EFR,EFR
CFG_pe,CFG$E
RYI,RYI
THW,THW
KEY_pj,KEY$J
ECOM.K,ECOM
PMO,PMO
ETH,ETH
SCE_pl,SCE$L
NHF,NHF
TFC_pf,TFC$F
NLY_pd,NLY$D
SXC,SXC
EHI,EHI
DPG,DPG
CTT,CTT
PCPL_u.K,PCPL.U
KTF,KTF
PIC,PIC
JIH,JIH
SBR,SBR
EBF,EBF
RMG_u,RMG.U
HQL,HQL
BFZ,BFZ
FMAC_u.K,FMAC.U
NVGS.K,NVGS
MIN,MIN
NPTN.K,NPTN
IPV,IPV
FUSE.K,FUSE
AWP,AWP
SLCA.K,SLCA
BBDC.K,BBDC
FAII.K,FAII
MTW,MTW
MUJ,MUJ
NAN,NAN
FRA,FRA
QVCC.K,QVCC
NLY_pi,NLY$I
ACND_u.K,ACND.U
GUT,GUT
MHN,MHN
EQD_u,EQD.U
ASPN.K,ASPN
SRLP.K,SRLP
UBA,UBA
CEPU.K,CEPU
BUI,BUI
FLNG.K,FLNG
YAC,YAC
SPNV_u.K,SPNV.U
RMT,RMT
QTS_pb,QTS$B
MNR_pc,MNR$C
HVT,HVT
RZA,RZA
STK,STK
MIY,MIY
SFTW_u.K,SFTW.U
DEH,DEH
OLP,OLP
MUX,MUX
ENPC_u.K,ENPC.U
BML_pl,BML$L
DX,DX
AEL_pa,AEL$A
HCI,HCI
VPG,VPG
DMS,DMS
IMPX_u.K,IMPX.U
ENPC.K,ENPC
EDD,EDD
GATO.K,GATO
GBL,GBL
ASA,ASA
TWND.K,TWND
IIAC_u.K,IIAC.U
CIO,CIO
APTS.K,APTS
ZTR,ZTR
MOV,MOV
AFB,AFB
AENZ.K,AENZ
SFTW.K,SFTW
TNK,TNK
CPLG.K,CPLG
SNPR.K,SNPR
HPF,HPF
TPVG.K,TPVG
SCE_pg,SCE$G
DMYD.K,DMYD
NRGX.K,NRGX
PIAI.K,PIAI
VRS,VRS
MLR,MLR
PMX,PMX
HIG_pg,HIG$G
TGS,TGS
BYM,BYM
SGU,SGU
ACRE.K,ACRE
ARA,ARA
SOAC.K,SOAC
JIH_u,JIH.U
TRC,TRC
PMM,PMM
WIA,WIA
NLY_pg,NLY$G
SNPR_u.K,SNPR.U
TDW,TDW
BKT,BKT
PIC_u,PIC.U
IPV_u,IPV.U
NEV,NEV
GCI,GCI
ETB,ETB
ETM,ETM
DSM,DSM
LOAK.K,LOAK
OPY,OPY
ETP_pd,ETP$D
NCZ,NCZ
OOMA.K,OOMA
TEI,TEI
FPH,FPH
DLR_pl,DLR$L
JWb,JW.B
TPGY_u.K,TPGY.U
MCS,MCS
SNV_pe,SNV$E
BSN,BSN
ORC,ORC
ETP_pc,ETP$C
ETO,ETO
MCR,MCR
FUSE_u.K,FUSE.U
PDAC.K,PDAC
VHC,VHC
MMT,MMT
SOI,SOI
AMOV.K,AMOV
BQ,BQ
HIGA_u.K,HIGA.U
PFL,PFL
FAII_u.K,FAII.U
MTL,MTL
RPLA.K,RPLA
KKR_pa,KKR$A
PMF,PMF
JRI,JRI
PSA_pe,PSA$E
OIA,OIA
AIZP.K,AIZP
YAC_u,YAC.U
BLE,BLE
CCAC.K,CCAC
VNTR.K,VNTR
SPRQ_u.K,SPRQ.U
MEN,MEN
ALUS.K,ALUS
WSR,WSR
USX,USX
NNN_pf,NNN$F
RMM,RMM
UZA,UZA
MBI,MBI
LOAK_u.K,LOAK.U
JRO,JRO
JGH,JGH
DEH_u,DEH.U
TWND_u.K,TWND.U
SAN_pb,SAN$B
KRP,KRP
PEO,PEO
CIA,CIA
MSB,MSB
MYJ,MYJ
CURO.K,CURO
NGL,NGL
RFL,RFL
RFI,RFI
IDT,IDT
SOAC_u.K,SOAC.U
HT,HT
PCQ,PCQ
ASG,ASG
SOR,SOR
QD,QD
VOYA_pb.K,VOYA$B
PSF,PSF
DMYD_u.K,DMYD.U
HYI,HYI
CPSR.K,CPSR
PSA_pd,PSA$D
FFA,FFA
GIK,GIK
CFG_pd,CFG$D
LEJU.K,LEJU
RGS,RGS
ACV,ACV
PLYM.K,PLYM
FOF,FOF
FRC_pi,FRC$I
PIAI_u.K,PIAI.U
PUK_pa,PUK$A
PSA_ph,PSA$H
IVC,IVC
NOA,NOA
ALL_pi,ALL$I
CLNY_pi.K,CLNY$I
VNO_pm,VNO$M
ARES_pa.K,ARES$A
TISI.K,TISI
DL,DL
PSB_pz,PSB$Z
GNK,GNK
FC,FC
SOL,SOL
AEL_pb,AEL$B
NRZ_pc,NRZ$C
RM,RM
APO_pb,APO$B
PSA_pg,PSA$G
RLJ_pa,RLJ$A
TWI,TWI
KIO,KIO
PDAC_u.K,PDAC.U
EEX,EEX
TUFN.K,TUFN
SPFR_u.K,SPFR.U
SRT,SRT
GLOG.K,GLOG
NMY,NMY
FIV,FIV
EOT,EOT
OIS,OIS
BAC_pe,BAC$E
LITB.K,LITB
YRD,YRD
EMPW.K,EMPW
MVT,MVT
GPM,GPM
ARDC.K,ARDC
OACB.K,OACB
SCE_pj,SCE$J
MQT,MQT
HPX,HPX
BSN_u,BSN.U
UFI,UFI
ECC,ECC
MYC,MYC
XPOA_u.K,XPOA.U
WTI,WTI
TDJ,TDJ
VRTV.K,VRTV
DTJ,DTJ
FCT,FCT
PSA_pi,PSA$I
PSA_pb,PSA$B
FRX_u,FRX.U
CHN,CHN
RVI,RVI
ASAQ.K,ASAQ
NGVC.K,NGVC
CCAC_u.K,CCAC.U
IACA.K,IACA
GF,GF
RCS,RCS
VNO_pn,VNO$N
LND,LND
BKK,BKK
MCB,MCB
CAP_u,CAP.U
VNO_pl,VNO$L
VNO_pk,VNO$K
CIM_pb,CIM$B
GIK_u,GIK.U
EMF,EMF
RPLA_u.K,RPLA.U
ALUS_u.K,ALUS.U
FGNA.K,FGNA
NSCO.K,NSCO
PRE_ph,PRE$H
AHL_pc,AHL$C
MUE,MUE
PSA_pf,PSA$F
DTY,DTY
CMCM.K,CMCM
VPV,VPV
SCE_pk,SCE$K
NUM,NUM
ATAC_u.K,ATAC.U
BGH,BGH
PCK,PCK
CLNY_pj.K,CLNY$J
BKN,BKN
PDS,PDS
NCA,NCA
OAC,OAC
MHI,MHI
SCVX.K,SCVX
DAC,DAC
ASPL.K,ASPL
DBL,DBL
BTE,BTE
HRTG.K,HRTG
DSSI.K,DSSI
CLII.K,CLII
APO_pa,APO$A
LCI,LCI
CTK,CTK
NUO,NUO
TVE,TVE
PKE,PKE
TVC,TVC
NPV,NPV
TYG,TYG
HTPA_u.K,HTPA.U
FEI,FEI
MEC,MEC
IACA_u.K,IACA.U
DMYI_u.K,DMYI.U
CPSR_u.K,CPSR.U
NSH,NSH
ALP_pq,ALP$Q
SBG,SBG
KIM_pm,KIM$M
TINV_u.K,TINV.U
NS_pb,NS$B
IRS,IRS
AONE.K,AONE
MAV,MAV
AMH_pd,AMH$D
ALTG.K,ALTG
RNR_pe,RNR$E
RNR_pf,RNR$F
SR_pa,SR$A
EMP,EMP
NXQ,NXQ
JOF,JOF
MFM,MFM
CSPR.K,CSPR
IIF,IIF
NXP,NXP
TWO_pb,TWO$B
FLY,FLY
DUC,DUC
KMF,KMF
CTAC_u.K,CTAC.U
TSI,TSI
GTT,GTT
CLNY_ph.K,CLNY$H
BGT,BGT
PUK_p,PUK$
HCHC.K,HCHC
PHD,PHD
AHL_pd,AHL$D
SCE_ph,SCE$H
GDO,GDO
PHT,PHT
MCI,MCI
ODC,ODC
AHL_pe,AHL$E
IVR_pc,IVR$C
EVC,EVC
GHL,GHL
BWG,BWG
AL_pa,AL$A
WRB_pg,WRB$G
RICE_u.K,RICE.U
MGU,MGU
OACB_u.K,OACB.U
DMB,DMB
SPXX.K,SPXX
STIC_u.K,STIC.U
OAK_pb,OAK$B
CEM,CEM
VIAO.K,VIAO
FINS.K,FINS
TWO_pc,TWO$C
OCA_u,OCA.U
HPX_u,HPX.U
TK,TK
RTPZ_u.K,RTPZ.U
BML_ph,BML$H
NRZ_pb,NRZ$B
SCVX_u.K,SCVX.U
BRT,BRT
NL,NL
TLYS.K,TLYS
NUW,NUW
ASAQ_u.K,ASAQ.U
EMPW_u.K,EMPW.U
ANH,ANH
MTT,MTT
FGNA_u.K,FGNA.U
JRS,JRS
MFAC_u.K,MFAC.U
FPI,FPI
AEB,AEB
CRDa,CRD.A
TMST.K,TMST
OAC_u,OAC.U
PSA_pj,PSA$J
FST,FST
ESTE.K,ESTE
CNF,CNF
CMO_pe,CMO$E
VTN,VTN
CLII_u.K,CLII.U
CLA,CLA
MIXT.K,MIXT
BH,BH
HBB,HBB
PSB_px,PSB$X
CINR.K,CINR
ASPL_u.K,ASPL.U
AJX,AJX
ETX,ETX
BXC,BXC
SAR,SAR
EVF,EVF
UMH_pc,UMH$C
KIM_pl,KIM$L
AMH_pe,AMH$E
NSH_u,NSH.U
GIX,GIX
DLR_pk,DLR$K
VIST.K,VIST
SLG_pi,SLG$I
NSA_pa,NSA$A
VBF,VBF
PZC,PZC
TCI,TCI
HZN,HZN
JE,JE
MLP,MLP
IGI,IGI
SBG_u,SBG.U
TACA_u.K,TACA.U
SCPE.K,SCPE
MFA_pc,MFA$C
TDE,TDE
FLC,FLC
BW,BW
LGI,LGI
CIM_pc,CIM$C
INSI.K,INSI
CVEO.K,CVEO
EP_pc,EP$C
MHD,MHD
PSA_pk,PSA$K
SCM,SCM
JCO,JCO
LOKB_u.K,LOKB.U
ATCO_ph.K,ATCO$H
EVG,EVG
SJIU.K,SJIU
PIPP_u.K,PIPP.U
MOGU.K,MOGU
MOGb,MOG.B
BGR,BGR
SPLP.K,SPLP
PMVC.K,PMVC
JCE,JCE
GPX,GPX
NXR,NXR
BVH,BVH
SF_pc,SF$C
DFNS.K,DFNS
AFT,AFT
IVH,IVH
PFD,PFD
AONE_u.K,AONE.U
LPI,LPI
DHF,DHF
BORR.K,BORR
WMC,WMC
EOD,EOD
EMO,EMO
PSB_py,PSB$Y
DLR_pj,DLR$J
IPI,IPI
CIT_pb,CIT$B
SNV_pd,SNV$D
PIM,PIM
PSA_pm,PSA$M
SCD,SCD
BEP_pa,BEP$A
GNE,GNE
GRX,GRX
WPG,WPG
FRC_ph,FRC$H
HOV,HOV
OCN,OCN
BSL,BSL
EFL,EFL
FST_u,FST.U
DLR_pc,DLR$C
BML_pj,BML$J
PSA_pc,PSA$C
TWN,TWN
CND_u,CND.U
EHT,EHT
GGT,GGT
NC,NC
BXP_pb,BXP$B
BIP_pa,BIP$A
GAM_pb,GAM$B
MXF,MXF
CLA_u,CLA.U
CULP.K,CULP
UTI,UTI
JTD,JTD
CATO.K,CATO
HYB,HYB
AIF,AIF
ELJ,ELJ
OPP,OPP
DDT,DDT
CAS_u,CAS.U
STG,STG
FDEU.K,FDEU
NSL,NSL
ENR_pa,ENR$A
IHIT.K,IHIT
NTP,NTP
TDA,TDA
STON.K,STON
GS_pc,GS$C
BGIO.K,BGIO
OAK_pa,OAK$A
IDE,IDE
ATCO_pg.K,ATCO$G
MPA,MPA
PSB_pw,PSB$W
TCO_pj,TCO$J
KF,KF
CHS,CHS
MYF,MYF
CSLT.K,CSLT
GIX_u,GIX.U
CTRA.K,CTRA
PMT_pb,PMT$B
TWO_pe,TWO$E
NYCB_pu.K,NYCB$U
SALT.K,SALT
FIF,FIF
NIQ,NIQ
AGS,AGS
MG,MG
CTA_pb,CTA$B
PANA.K,PANA
NS_pa,NS$A
OSG,OSG
PRE_pi,PRE$I
MFA_pb,MFA$B
BNED.K,BNED
ACP,ACP
SUPV.K,SUPV
MSD,MSD
JHS,JHS
SCPE_u.K,SCPE.U
SRC_pa,SRC$A
NAZ,NAZ
BNY,BNY
GSL,GSL
CIM_pd,CIM$D
TRTN_pc.K,TRTN$C
NRP,NRP
QUAD.K,QUAD
FT,FT
AT,AT
GNL_pa,GNL$A
DFNS_u.K,DFNS.U
BXS_pa,BXS$A
CBH,CBH
TEAF.K,TEAF
TREC.K,TREC
PMVC_u.K,PMVC.U
JDD,JDD
TNP,TNP
NR,NR
TFC_pi,TFC$I
CRDb,CRD.B
SQNS.K,SQNS
GLEO.K,GLEO
FTK,FTK
LNFA_u.K,LNFA.U
BGX,BGX
AHH_pa,AHH$A
MUS,MUS
ARL,ARL
TCO_pk,TCO$K
MUH,MUH
SITC_pa.K,SITC$A
BTA,BTA
BHR,BHR
BBK,BBK
TGP_pb,TGP$B
XIN,XIN
GNPK_u.K,GNPK.U
GGM,GGM
FHN_pe,FHN$E
FENG.K,FENG
ASGI.K,ASGI
AHT,AHT
FMN,FMN
KKR_pb,KKR$B
WEA,WEA
PFO,PFO
AMH_pf,AMH$F
PRE_pg,PRE$G
SF_pb,SF$B
DSX,DSX
BTU,BTU
JPT,JPT
RENN.K,RENN
MHF,MHF
WBS_pf,WBS$F
CHMI.K,CHMI
CEE,CEE
PANA_u.K,PANA.U
GHM,GHM
NGS,NGS
MVC,MVC
RGT,RGT
CEIX.K,CEIX
RIV,RIV
CCZ,CCZ
CXE,CXE
FRT_pc,FRT$C
LEAF.K,LEAF
IGA,IGA
EXTN.K,EXTN
XYF,XYF
SF_pa,SF$A
CBB_pb,CBB$B
TRTN_pd.K,TRTN$D
FRC_pg,FRC$G
NNY,NNY
DMO,DMO
HT_pd,HT$D
CFR_pb,CFR$B
EARN.K,EARN
NGL_pb,NGL$B
PSA_po,PSA$O
FPI_pb,FPI$B
MGF,MGF
PBT,PBT
SFE,SFE
DS,DS
HIE,HIE
NS_pc,NS$C
ARGD.K,ARGD
PSTL.K,PSTL
ATCO_pi.K,ATCO$I
SITC_pk.K,SITC$K
HGLB.K,HGLB
PAI,PAI
INN_pe,INN$E
SJT,SJT
IVR_pb,IVR$B
BGSF.K,BGSF
ATTO.K,ATTO
GLEO_u.K,GLEO.U
STL_pa,STL$A
NRZ_pa,NRZ$A
MNP,MNP
EQC_pd,EQC$D
DTLA_p.K,DTLA$
CIM_pa,CIM$A
HEQ,HEQ
ORN,ORN
IHD,IHD
TWO_pa,TWO$A
DCP_pb,DCP$B
HFRO_pa.K,HFRO$A
NTG,NTG
TSQ,TSQ
TAPa,TAP.A
NMK_pb,NMK$B
MCN,MCN
EPR_pg,EPR$G
PEB_pf,PEB$F
MITT.K,MITT
IVR_pa,IVR$A
NMT,NMT
ATCO_pe.K,ATCO$E
GLOP.K,GLOP
BBF,BBF
RMI,RMI
GDL_pc,GDL$C
TRTN_pb.K,TRTN$B
NKG,NKG
VGI,VGI
RFM,RFM
FAM,FAM
APRN.K,APRN
JSD,JSD
EDF,EDF
WFC_pt,WFC$T
NTZ,NTZ
NIM,NIM
XAN,XAN
COF_pk,COF$K
AGM_pf,AGM$F
SBI,SBI
JTA,JTA
TGP_pa,TGP$A
ARR_pc,ARR$C
BAF,BAF
AGD,AGD
KSM,KSM
SUP,SUP
UBP,UBP
MPV,MPV
FNB_pe,FNB$E
EPR_pc,EPR$C
ALIN_pa.K,ALIN$A
MTL_p,MTL$
ATCO_pd.K,ATCO$D
DCF,DCF
AAIC.K,AAIC
DLNG.K,DLNG
AMH_ph,AMH$H
JEQ,JEQ
NYC,NYC
PCM,PCM
DTF,DTF
GDL,GDL
NGLS_pa.K,NGLS$A
STAR_pi.K,STAR$I
CMU,CMU
CTR,CTR
SFUN.K,SFUN
MFT,MFT
BHa,BH.A
AMH_pg,AMH$G
UAN,UAN
ELVT.K,ELVT
SPLP_pa.K,SPLP$A
PNI,PNI
TDI,TDI
CORR.K,CORR
HMLP_pa.K,HMLP$A
CMRE_pe.K,CMRE$E
TNP_pf,TNP$F
FPL,FPL
SB,SB
EFF,EFF
QTS_pa,QTS$A
PEB_pc,PEB$C
CDR,CDR
KWAC_u.K,KWAC.U
DEX,DEX
GCV,GCV
SWZ,SWZ
SPE,SPE
PEB_pd,PEB$D
CLPR.K,CLPR
ENZ,ENZ
NCZ_pa,NCZ$A
DHX,DHX
GTNa,GTN.A
DRH_pa,DRH$A
SHO_pe,SHO$E
PINE.K,PINE
GGZ,GGZ
ASB_pf,ASB$F
PMT_pa,PMT$A
UBP_ph,UBP$H
WBAI.K,WBAI
WHG,WHG
CCR,CCR
LXP_pc,LXP$C
EPR_pe,EPR$E
JAX,JAX
CIO_pa,CIO$A
WEI,WEI
TTI,TTI
ASB_pe,ASB$E
ASC,ASC
HIL,HIL
ALIN_pb.K,ALIN$B
PGP,PGP
BFS_pe,BFS$E
IRET_pc.K,IRET$C
GAB_pk,GAB$K
GNT,GNT
AGM_pd,AGM$D
AP,AP
SD,SD
JLS,JLS
XAN_pc,XAN$C
GAB_ph,GAB$H
JEMD.K,JEMD
AGO_pb,AGO$B
NCV_pa,NCV$A
FHN_pd,FHN$D
FHN_pa,FHN$A
ALIN_pe.K,ALIN$E
BSD,BSD
VCIF.K,VCIF
NMI,NMI
IAE,IAE
GDV_pg,GDV$G
XFLT.K,XFLT
ASB_pd,ASB$D
GLOG_pa.K,GLOG$A
CDR_pc,CDR$C
NMM,NMM
FSLF.K,FSLF
STAR_pd.K,STAR$D
PEB_pe,PEB$E
NXC,NXC
CMRE_pd.K,CMRE$D
CODI_pc.K,CODI$C
MFO,MFO
ELU,ELU
CODI_pb.K,CODI$B
CMRE_pc.K,CMRE$C
NREF.K,NREF
MFAC.K,MFAC
BANC_pe.K,BANC$E
NMK_pc,NMK$C
GLOP_pa.K,GLOP$A
USDP.K,USDP
TNP_pe,TNP$E
UBP_pk,UBP$K
KFS,KFS
EXD,EXD
DX_pc,DX$C
SZC,SZC
RRD,RRD
NWHM.K,NWHM
CODI_pa.K,CODI$A
BANC_pd.K,BANC$D
REXR_pa.K,REXR$A
AGMa,AGM.A
PNF,PNF
FTAI_pb.K,FTAI$B
MN,MN
MITT_pc.K,MITT$C
CORR_pa.K,CORR$A
MITT_pb.K,MITT$B
RSF,RSF
EFC_pa,EFC$A
RPT_pd,RPT$D
NINE.K,NINE
DCP_pc,DCP$C
CXH,CXH
VLT,VLT
BSE,BSE
EGY,EGY
GEN,GEN
PEI,PEI
BML_pg,BML$G
AHT_pg,AHT$G
EDI,EDI
GAB_pj,GAB$J
EIC,EIC
CCM,CCM
LUB,LUB
NMS,NMS
CUBI_pf.K,CUBI$F
NHA,NHA
CHRA.K,CHRA
FHN_pb,FHN$B
BHR_pb,BHR$B
AGM_pc,AGM$C
TRTN_pa.K,TRTN$A
REXR_pc.K,REXR$C
CLNY_pg.K,CLNY$G
PGZ,PGZ
SMM,SMM
AGM_pe,AGM$E
EDN,EDN
STAR_pg.K,STAR$G
TPZ,TPZ
REXR_pb.K,REXR$B
LXU,LXU
MCC,MCC
HT_pe,HT$E
BFO,BFO
STAG_pc.K,STAG$C
EEA,EEA
HCFT.K,HCFT
GNL_pb,GNL$B
AFI,AFI
GLOP_pb.K,GLOP$B
GER,GER
IHTA.K,IHTA
JHAA.K,JHAA
DYFN.K,DYFN
BFS_pd,BFS$D
RYB,RYB
AHT_pi,AHT$I
TWO_pd,TWO$D
EXPR.K,EXPR
SHO_pf,SHO$F
TNP_pd,TNP$D
LAIX.K,LAIX
GAB_pg,GAB$G
FET,FET
INN_pd,INN$D
FEO,FEO
BFY,BFY
MFD,MFD
BBW,BBW
VNCE.K,VNCE
GMRE_pa.K,GMRE$A
DDF,DDF
DX_pb,DX$B
GLP_pa,GLP$A
FTAI_pa.K,FTAI$A
CHMI_pa.K,CHMI$A
MIE,MIE
MH_pc,MH$C
JMP,JMP
MZA,MZA
JMM,JMM
JP,JP
DVD,DVD
GLOP_pc.K,GLOP$C
ASB_pc,ASB$C
DLNG_pa.K,DLNG$A
AHT_pf,AHT$F
MAA_pi,MAA$I
LEE,LEE
BPT,BPT
MH_pa,MH$A
SB_pd,SB$D
DSX_pb,DSX$B
RLH,RLH
MH_pd,MH$D
EGF,EGF
HTY,HTY
SMLP.K,SMLP
JT,JT
SBOW.K,SBOW
CTA_pa,CTA$A
PEI_pc,PEI$C
SRL,SRL
WPG_ph,WPG$H
HT_pc,HT$C
HPR,HPR
IRR,IRR
NNA,NNA
CAI_pa,CAI$A
CUBI_pe.K,CUBI$E
FMY,FMY
RNGR.K,RNGR
SPE_pb,SPE$B
CUBI_pc.K,CUBI$C
FHN_pc,FHN$C
SPG_pj,SPG$J
KTN,KTN
GDV_ph,GDV$H
ARC,ARC
