BABA.K,BABA
MEG,MEG
AOD,AOD
MSGN.K,MSGN
SCU,SCU
PLOW.K,PLOW
HZO,HZO
JPC,JPC
TPGY_u.K,TPGY.U
GHLD.K,GHLD
TGH,TGH
JPM_pj,JPM$J
AIO,AIO
AJAX.K,AJAX
BAC_pk,BAC$K
CRY,CRY
SPH,SPH
ACEL.K,ACEL
LGVW.K,LGVW
CRHC_u.K,CRHC.U
CCO,CCO
GAM,GAM
NGA,NGA
BHE,BHE
PML,PML
BAC_pa,BAC$A
KRA,KRA
APSG_u.K,APSG.U
BAC_pp,BAC$P
GSAH_u.K,GSAH.U
OFG,OFG
CSR,CSR
DLY,DLY
INN,INN
TPB,TPB
DHT,DHT
VAPO.K,VAPO
GOF,GOF
EIG,EIG
BKD,BKD
DRD,DRD
TPRE.K,TPRE
LC,LC
OII,OII
MET_pe,MET$E
SMP,SMP
BHLB.K,BHLB
DBI,DBI
CCX,CCX
RTP_u,RTP.U
VMO,VMO
DNOW.K,DNOW
BANC.K,BANC
NGA_u,NGA.U
WNC,WNC
MDP,MDP
NP,NP
JQC,JQC
BHK,BHK
SRG,SRG
AHH,AHH
BEST.K,BEST
BMA,BMA
PUMP.K,PUMP
AGRO.K,AGRO
IPOD.K,IPOD
STT_pd,STT$D
CKH,CKH
THQ,THQ
PAM,PAM
ENVA.K,ENVA
UHT,UHT
WLKP.K,WLKP
TDF,TDF
EQH_pa,EQH$A
HMI,HMI
FBM,FBM
CXW,CXW
IGR,IGR
LGVW_u.K,LGVW.U
NDMO.K,NDMO
TEO,TEO
QUOT.K,QUOT
GRC,GRC
RA,RA
EMD,EMD
CARS.K,CARS
KYN,KYN
BCSF.K,BCSF
LL,LL
WLL,WLL
LEAP.K,LEAP
VGAC.K,VGAC
VYGG.K,VYGG
PHK,PHK
GS_pk,GS$K
HNGR.K,HNGR
SYF_pa,SYF$A
KNL,KNL
HEXO.K,HEXO
AVAN.K,AVAN
SHI,SHI
CNP_pb,CNP$B
ACCO.K,ACCO
NIE,NIE
GPRK.K,GPRK
MNRL.K,MNRL
TRTX.K,TRTX
PRTY.K,PRTY
CII,CII
SCHW_pd.K,SCHW$D
GATO.K,GATO
CBB,CBB
RPT,RPT
TPC,TPC
ATEN.K,ATEN
SFL,SFL
KODK.K,KODK
SRI,SRI
WIW,WIW
WFC_pn,WFC$N
ARCH.K,ARCH
RBAC.K,RBAC
GIM,GIM
EXK,EXK
SWT,SWT
LDP,LDP
VTOL.K,VTOL
GEL,GEL
GOAC.K,GOAC
NMCO.K,NMCO
CCX_u,CCX.U
NX,NX
NKX,NKX
HTD,HTD
IIM,IIM
PARR.K,PARR
CFXA.K,CFXA
VVI,VVI
SII,SII
MYE,MYE
ARR,ARR
DESP.K,DESP
AC,AC
WFC_py,WFC$Y
BFS,BFS
GS_pa,GS$A
NEX,NEX
PFN,PFN
FTHY.K,FTHY
QEP,QEP
HFRO.K,HFRO
BCX,BCX
NLY_pf,NLY$F
PNTM_u.K,PNTM.U
IPOD_u.K,IPOD.U
ERF,ERF
VET,VET
TALO.K,TALO
STNG.K,STNG
GLT,GLT
VGM,VGM
VKQ,VKQ
HZAC.K,HZAC
KOP,KOP
IVR,IVR
ETP_pe,ETP$E
WTRU.K,WTRU
HZON.K,HZON
BEDU.K,BEDU
BOE,BOE
AGM,AGM
CUBI.K,CUBI
NLS,NLS
RMAX.K,RMAX
AIV,AIV
CAPL.K,CAPL
TREB.K,TREB
GLP,GLP
VTA,VTA
PCN,PCN
BOAC_u.K,BOAC.U
CPAC.K,CPAC
GS_pn,GS$N
TBI,TBI
REVG.K,REVG
IQI,IQI
PDT,PDT
BFK,BFK
AMBC.K,AMBC
MYD,MYD
WCC_pa,WCC$A
ATH_pb,ATH$B
NEE_pn,NEE$N
AGX,AGX
VGAC_u.K,VGAC.U
FPAC.K,FPAC
TCS,TCS
NID,NID
AGCB.K,AGCB
CIR,CIR
EFC,EFC
WBAI.K,WBAI
AVAN_u.K,AVAN.U
ETJ,ETJ
DMYD.K,DMYD
HGH,HGH
CYD,CYD
ARLO.K,ARLO
ATH_pc,ATH$C
WFC_po,WFC$O
FPAC_u.K,FPAC.U
VYGG_u.K,VYGG.U
PPR,PPR
MOD,MOD
NBB,NBB
BOAC.K,BOAC
CAAP.K,CAAP
NPK,NPK
RC,RC
FI,FI
RFP,RFP
REV,REV
BIT,BIT
IFFT.K,IFFT
HLX,HLX
LOMA.K,LOMA
PACE.K,PACE
VVR,VVR
WFC_pp,WFC$P
TEN,TEN
SLCA.K,SLCA
CLW,CLW
EOI,EOI
TFC_po,TFC$O
RBAC_u.K,RBAC.U
ALL_pg,ALL$G
UMH,UMH
VCV,VCV
USB_pp,USB$P
PBFX.K,PBFX
BGY,BGY
VEC,VEC
HIO,HIO
TUFN.K,TUFN
ASIX.K,ASIX
DMS,DMS
GOAC_u.K,GOAC.U
MX,MX
BQ,BQ
MUC,MUC
MET_pa,MET$A
SCHW_pc.K,SCHW$C
ETH,ETH
UTL,UTL
GMRE.K,GMRE
ONE,ONE
ECOM.K,ECOM
CURO.K,CURO
CSV,CSV
MVF,MVF
DFIN.K,DFIN
MMD,MMD
CLII.K,CLII
DCO,DCO
PZN,PZN
CEL,CEL
NXJ,NXJ
HZAC_u.K,HZAC.U
BLX,BLX
TREB_u.K,TREB.U
GHY,GHY
NYCB_pa.K,NYCB$A
FF,FF
HZON_u.K,HZON.U
BTO,BTO
AAN,AAN
TGI,TGI
BBDC.K,BBDC
SRE_pb,SRE$B
NEE_pk,NEE$K
CAI,CAI
ETM,ETM
BGB,BGB
PCPL.K,PCPL
AVK,AVK
GCI,GCI
SQZ,SQZ
CAL,CAL
MRC,MRC
GCO,GCO
BBAR.K,BBAR
BY,BY
HIX,HIX
SEAH.K,SEAH
MUI,MUI
CPE,CPE
CEQP_p.K,CEQP$
IHC,IHC
CPF,CPF
STT_pg,STT$G
GTS,GTS
MMU,MMU
BZH,BZH
RF_pc,RF$C
LPG,LPG
NPTN.K,NPTN
RF_pb,RF$B
AXS_pe,AXS$E
LEAP_u.K,LEAP.U
KEY_pi,KEY$I
ACIC_u.K,ACIC.U
ASPN.K,ASPN
BLW,BLW
MUA,MUA
MPX,MPX
ATH_pd,ATH$D
SPNV.K,SPNV
MCS,MCS
AIG_pa,AIG$A
DMYD_u.K,DMYD.U
BME,BME
FMAC.K,FMAC
IMPX.K,IMPX
JPI,JPI
MFL,MFL
BXG,BXG
DFP,DFP
KNOP.K,KNOP
CCV_u,CCV.U
PROS.K,PROS
LDL,LDL
DIAX.K,DIAX
HVT,HVT
USB_pa,USB$A
ALL_pb,ALL$B
EQD,EQD
PSA_pn,PSA$N
IFN,IFN
CLDT.K,CLDT
NEW,NEW
ACND.K,ACND
EFT,EFT
CLII_u.K,CLII.U
MQY,MQY
EVN,EVN
UZD,UZD
LEO,LEO
GPMT.K,GPMT
JIH,JIH
NQP,NQP
NVGS.K,NVGS
CPS,CPS
MYN,MYN
WTTR.K,WTTR
NCV,NCV
HPS,HPS
PSA_pl,PSA$L
JFR,JFR
COF_ph,COF$H
MS_pl,MS$L
ACIC.K,ACIC
DNK,DNK
IIAC.K,IIAC
IGD,IGD
CMO,CMO
JHB,JHB
MCA,MCA
DUKH.K,DUKH
AVD,AVD
RF_pa,RF$A
PACE_u.K,PACE.U
NHF,NHF
ELAT.K,ELAT
DAC,DAC
COE,COE
TFC_pg,TFC$G
THR,THR
FSD,FSD
ISD,ISD
HMLP.K,HMLP
FRC_pk,FRC$K
UZE,UZE
THW,THW
TG,TG
FUSE.K,FUSE
SEAH_u.K,SEAH.U
MOV,MOV
DPG,DPG
DSU,DSU
SRLP.K,SRLP
PKO,PKO
GBL,GBL
MUX,MUX
GBAB.K,GBAB
USB_pq,USB$Q
SPRQ.K,SPRQ
HPI,HPI
EFR,EFR
RYI,RYI
VER_pf,VER$F
KEY_pk,KEY$K
SPRQ_u.K,SPRQ.U
PPT,PPT
EBF,EBF
TFC_ph,TFC$H
REX,REX
MNR_pc,MNR$C
NTST.K,NTST
HQL,HQL
IPV,IPV
STPC_u.K,STPC.U
HIGA.K,HIGA
CAF,CAF
JIH_u,JIH.U
HCI,HCI
NGAB_u.K,NGAB.U
NBR,NBR
PMO,PMO
FAII.K,FAII
SDHY.K,SDHY
SPNV_u.K,SPNV.U
CFG_pe,CFG$E
IMPX_u.K,IMPX.U
FMAC_u.K,FMAC.U
MTW,MTW
SCE_pl,SCE$L
KTF,KTF
BUI,BUI
RMT,RMT
QTS_pb,QTS$B
CO,CO
MLR,MLR
AWP,AWP
LXFR.K,LXFR
STK,STK
VHI,VHI
TFC_pf,TFC$F
SPFR.K,SPFR
ORC,ORC
SNR,SNR
KEY_pj,KEY$J
ACND_u.K,ACND.U
PCPL_u.K,PCPL.U
BFZ,BFZ
INSW.K,INSW
YAC,YAC
EHI,EHI
VNTR.K,VNTR
CTT,CTT
EQD_u,EQD.U
NAN,NAN
NLY_pi,NLY$I
FRA,FRA
DX,DX
FUSE_u.K,FUSE.U
MOTV_u.K,MOTV.U
GUT,GUT
MUJ,MUJ
SFTW_u.K,SFTW.U
DEH,DEH
VPG,VPG
SBR,SBR
FLNG.K,FLNG
MHN,MHN
MIY,MIY
BCEI.K,BCEI
MIN,MIN
ENPC_u.K,ENPC.U
RZA,RZA
QVCC.K,QVCC
VHC,VHC
PCPC_u.K,PCPC.U
UVE,UVE
PDAC.K,PDAC
DMYI.K,DMYI
RYAM.K,RYAM
IPV_u,IPV.U
FPH,FPH
IIAC_u.K,IIAC.U
TWND.K,TWND
ESGC.K,ESGC
NAT,NAT
SNPR.K,SNPR
UBA,UBA
CBAH_u.K,CBAH.U
SXC,SXC
GSL,GSL
PIAI.K,PIAI
ENPC.K,ENPC
BTU,BTU
OLP,OLP
TPVG.K,TPVG
TRC,TRC
NEV,NEV
JWb,JW.B
BML_pl,BML$L
NLY_pg,NLY$G
AEL_pa,AEL$A
FCAX_u.K,FCAX.U
AENZ.K,AENZ
HIMS.K,HIMS
AFB,AFB
CIO,CIO
SFTW.K,SFTW
SOI,SOI
SNPR_u.K,SNPR.U
STIC.K,STIC
SOAC.K,SOAC
ZTR,ZTR
XPOA.K,XPOA
TWI,TWI
CPLG.K,CPLG
TDW,TDW
ASA,ASA
PMX,PMX
EDD,EDD
PMM,PMM
SGU,SGU
QD,QD
UFI,UFI
SCE_pg,SCE$G
BYM,BYM
ETO,ETO
PV_u,PV.U
HPF,HPF
HIGA_u.K,HIGA.U
DSM,DSM
LHC_u,LHC.U
BKT,BKT
ETB,ETB
FAII_u.K,FAII.U
NRGX.K,NRGX
VRS,VRS
MCR,MCR
ACRE.K,ACRE
NSCO.K,NSCO
NCZ,NCZ
BSN,BSN
HIG_pg,HIG$G
ETP_pd,ETP$D
OPY,OPY
GIK,GIK
SPFR_u.K,SPFR.U
PDAC_u.K,PDAC.U
IACA.K,IACA
CAP,CAP
ETP_pc,ETP$C
RFL,RFL
MMT,MMT
SWBK_u.K,SWBK.U
YAC_u,YAC.U
OIA,OIA
WIA,WIA
SNV_pe,SNV$E
PMF,PMF
JRO,JRO
PFL,PFL
TWND_u.K,TWND.U
JRI,JRI
GLOG.K,GLOG
TINV.K,TINV
ALUS.K,ALUS
NGVC.K,NGVC
DEH_u,DEH.U
WTI,WTI
MTL,MTL
DLR_pl,DLR$L
NSTB_u.K,NSTB.U
APTS.K,APTS
CCAC.K,CCAC
TEI,TEI
RPLA.K,RPLA
GFX_u,GFX.U
RMM,RMM
TGS,TGS
ATAC.K,ATAC
PEO,PEO
CAP_u,CAP.U
RFI,RFI
AIZP.K,AIZP
SOAC_u.K,SOAC.U
BLE,BLE
FRC_pj,FRC$J
AMOV.K,AMOV
IDT,IDT
MEN,MEN
PSA_pe,PSA$E
ASG,ASG
CTAC.K,CTAC
PLYM.K,PLYM
HTPA.K,HTPA
CPSR.K,CPSR
ESTE.K,ESTE
FOF,FOF
CND,CND
GIK_u,GIK.U
KKR_pa,KKR$A
JGH,JGH
MYJ,MYJ
CEPU.K,CEPU
OIS,OIS
NNN_pf,NNN$F
IACA_u.K,IACA.U
MBI,MBI
NGL,NGL
LCI,LCI
JE,JE
STIC_u.K,STIC.U
SAN_pb,SAN$B
TNK,TNK
STON.K,STON
UZA,UZA
RGS,RGS
FRX,FRX
SRT,SRT
USX,USX
SOR,SOR
LEJU.K,LEJU
ECC,ECC
WSR,WSR
RVI,RVI
NRZ_pc,NRZ$C
FFA,FFA
HYI,HYI
XPOA_u.K,XPOA.U
BXC,BXC
MCB,MCB
ACV,ACV
FC,FC
MSB,MSB
SPLP.K,SPLP
RICE.K,RICE
PCQ,PCQ
PIAI_u.K,PIAI.U
ARDC.K,ARDC
KRP,KRP
FRX_u,FRX.U
DMYI_u.K,DMYI.U
VNO_pm,VNO$M
RM,RM
PSA_pd,PSA$D
OACB.K,OACB
BSN_u,BSN.U
VOYA_pb.K,VOYA$B
KIO,KIO
FIV,FIV
RLJ_pa,RLJ$A
NMY,NMY
HPX,HPX
DL,DL
TISI.K,TISI
EMPW.K,EMPW
HTPA_u.K,HTPA.U
FRC_pi,FRC$I
CFG_pd,CFG$D
CSPR.K,CSPR
CIA,CIA
MVT,MVT
PIPP.K,PIPP
CLNY_pi.K,CLNY$I
AEL_pb,AEL$B
CCAC_u.K,CCAC.U
FGNA.K,FGNA
IVC,IVC
YRD,YRD
EOT,EOT
CHN,CHN
APO_pb,APO$B
TINV_u.K,TINV.U
ALL_pi,ALL$I
PUK_pa,PUK$A
VIAO.K,VIAO
PSA_ph,PSA$H
ALUS_u.K,ALUS.U
BAC_pe,BAC$E
ARES_pa.K,ARES$A
PSF,PSF
ASAQ.K,ASAQ
PSB_pz,PSB$Z
MQT,MQT
MYC,MYC
PSA_pg,PSA$G
IPI,IPI
EMF,EMF
SCE_pj,SCE$J
ASPL.K,ASPL
BNED.K,BNED
HT,HT
FCT,FCT
GPM,GPM
OOMA.K,OOMA
GNK,GNK
CSTA_u.K,CSTA.U
RPLA_u.K,RPLA.U
GF,GF
ATAC_u.K,ATAC.U
VNO_pn,VNO$N
DTJ,DTJ
CIM_pb,CIM$B
VPV,VPV
NCA,NCA
SCVX.K,SCVX
IVAN_u.K,IVAN.U
EXPR.K,EXPR
EEX,EEX
NUM,NUM
MUE,MUE
TDJ,TDJ
BGH,BGH
SCE_pk,SCE$K
TLGA_u.K,TLGA.U
RCS,RCS
FLY,FLY
PRE_ph,PRE$H
LND,LND
FPI,FPI
BW,BW
VNO_pk,VNO$K
MIXT.K,MIXT
CPSR_u.K,CPSR.U
EQH_pc,EQH$C
VNO_pl,VNO$L
CLA,CLA
CND_u,CND.U
RICE_u.K,RICE.U
MOGb,MOG.B
VRTV.K,VRTV
SBG,SBG
WPG,WPG
LOKB.K,LOKB
CMCM.K,CMCM
CLNY_pj.K,CLNY$J
TLYS.K,TLYS
DBL,DBL
DTY,DTY
ALTG.K,ALTG
PSA_pf,PSA$F
NSH,NSH
PSA_pi,PSA$I
CTAC_u.K,CTAC.U
BTE,BTE
NOA,NOA
AONE.K,AONE
NXP,NXP
BKN,BKN
IIF,IIF
AHL_pc,AHL$C
PCK,PCK
TYG,TYG
APO_pa,APO$A
FEI,FEI
RTPZ.K,RTPZ
LOKB_u.K,LOKB.U
KMF,KMF
LPI,LPI
ROT_u,ROT.U
NUO,NUO
NPV,NPV
MHI,MHI
EPWR_u.K,EPWR.U
MEC,MEC
NXQ,NXQ
ADEX_u.K,ADEX.U
CRU_u,CRU.U
HOV,HOV
HPX_u,HPX.U
MAV,MAV
CLAS_u.K,CLAS.U
TVE,TVE
DUC,DUC
LITB.K,LITB
RTPZ_u.K,RTPZ.U
RNR_pe,RNR$E
PDS,PDS
TVC,TVC
KIM_pm,KIM$M
OCA_u,OCA.U
GTT,GTT
KUKE.K,KUKE
RNR_pf,RNR$F
FGNA_u.K,FGNA.U
MFM,MFM
NTP,NTP
SR_pa,SR$A
ALP_pq,ALP$Q
BGT,BGT
AMH_pd,AMH$D
OACB_u.K,OACB.U
IVR_pc,IVR$C
EVC,EVC
HCHC.K,HCHC
EMP,EMP
PIPP_u.K,PIPP.U
PKE,PKE
CHS,CHS
ASAQ_u.K,ASAQ.U
TWO_pc,TWO$C
TWO_pb,TWO$B
HRTG.K,HRTG
PUK_p,PUK$
MCI,MCI
GDO,GDO
SCE_ph,SCE$H
CLNY_ph.K,CLNY$H
FINS.K,FINS
TSI,TSI
PHT,PHT
BML_ph,BML$H
DMB,DMB
BWG,BWG
NS_pb,NS$B
CINR.K,CINR
AT,AT
CLA_u,CLA.U
FST,FST
CEM,CEM
SCVX_u.K,SCVX.U
EMPW_u.K,EMPW.U
PHD,PHD
SPXX.K,SPXX
AHL_pd,AHL$D
ASPL_u.K,ASPL.U
MTT,MTT
NUW,NUW
AHL_pe,AHL$E
OAK_pb,OAK$B
TACA.K,TACA
CATO.K,CATO
VTN,VTN
AL_pa,AL$A
ODC,ODC
DNZ_u,DNZ.U
WRB_pg,WRB$G
BORR.K,BORR
HBB,HBB
OCA,OCA
TACA_u.K,TACA.U
CAS,CAS
MGU,MGU
ANH,ANH
AEB,AEB
NRZ_pb,NRZ$B
DSSI.K,DSSI
JOF,JOF
ETX,ETX
SBG_u,SBG.U
BRT,BRT
QUAD.K,QUAD
SQNS.K,SQNS
CSLT.K,CSLT
JRS,JRS
EVF,EVF
NSH_u,NSH.U
CMO_pe,CMO$E
FVT_u,FVT.U
CAS_u,CAS.U
TK,TK
IRS,IRS
MFA_pc,MFA$C
PSB_px,PSB$X
HZN,HZN
SAR,SAR
MOGU.K,MOGU
ATTO.K,ATTO
CRDa,CRD.A
PMVC.K,PMVC
PDO,PDO
SCPE.K,SCPE
PSA_pj,PSA$J
UMH_pc,UMH$C
AJX,AJX
EP_pc,EP$C
CLIM_u.K,CLIM.U
AMH_pe,AMH$E
IGI,IGI
EVG,EVG
PZC,PZC
SLG_pi,SLG$I
KIM_pl,KIM$L
MHD,MHD
BH,BH
NSA_pa,NSA$A
LGI,LGI
TDE,TDE
CIM_pc,CIM$C
DLR_pk,DLR$K
NR,NR
JCO,JCO
AONE_u.K,AONE.U
FLC,FLC
NXR,NXR
VBF,VBF
FST_u,FST.U
VIST.K,VIST
NL,NL
ATCO_ph.K,ATCO$H
AFT,AFT
JCE,JCE
GHL,GHL
GIX,GIX
TMST.K,TMST
DFNS.K,DFNS
INSI.K,INSI
BGR,BGR
CEIX.K,CEIX
GRX,GRX
KF,KF
CTRA.K,CTRA
AHT,AHT
LNFA.K,LNFA
GNPK.K,GNPK
MLP,MLP
OCN,OCN
PSA_pk,PSA$K
EOD,EOD
CNF,CNF
IVH,IVH
SJIU.K,SJIU
EFL,EFL
PFD,PFD
SF_pc,SF$C
DHF,DHF
BSL,BSL
IHIT.K,IHIT
EMO,EMO
DWIN_u.K,DWIN.U
PIM,PIM
MG,MG
SCD,SCD
SNV_pd,SNV$D
BML_pj,BML$J
BEP_pa,BEP$A
PEI,PEI
AIF,AIF
CIT_pb,CIT$B
DS,DS
EHT,EHT
DLR_pj,DLR$J
PSA_pm,PSA$M
PSTL.K,PSTL
FRC_ph,FRC$H
PSB_py,PSB$Y
GGT,GGT
NSL,NSL
TWN,TWN
DLR_pc,DLR$C
HYB,HYB
GPX,GPX
JTD,JTD
GAM_pb,GAM$B
SCM,SCM
FDEU.K,FDEU
IDE,IDE
CVEO.K,CVEO
DDT,DDT
BGIO.K,BGIO
UTI,UTI
BIP_pa,BIP$A
PSA_pc,PSA$C
BXP_pb,BXP$B
BVH,BVH
MXF,MXF
DFNS_u.K,DFNS.U
OPP,OPP
ENR_pa,ENR$A
STG,STG
DSX,DSX
BIP_pb,BIP$B
GNE,GNE
GS_pc,GS$C
SCPE_u.K,SCPE.U
OAK_pa,OAK$A
GIX_u,GIX.U
ATCO_pg.K,ATCO$G
MPA,MPA
TDA,TDA
PSB_pw,PSB$W
BNY,BNY
MYF,MYF
CULP.K,CULP
PMT_pb,PMT$B
RENN.K,RENN
NIQ,NIQ
TWO_pe,TWO$E
MSD,MSD
LEAF.K,LEAF
FIF,FIF
NRP,NRP
PANA.K,PANA
PMVC_u.K,PMVC.U
ACP,ACP
CTK,CTK
MFA_pb,MFA$B
BHR,BHR
NYCB_pu.K,NYCB$U
PRE_pi,PRE$I
LNFA_u.K,LNFA.U
TCI,TCI
AGS,AGS
FT,FT
WMC,WMC
TRTN_pc.K,TRTN$C
CIM_pd,CIM$D
CBH,CBH
SALT.K,SALT
SRC_pa,SRC$A
JHS,JHS
NS_pa,NS$A
TEAF.K,TEAF
GNPK_u.K,GNPK.U
CTA_pb,CTA$B
CRDb,CRD.B
OSG,OSG
BXS_pa,BXS$A
TFC_pi,TFC$I
GLEO.K,GLEO
CCZ,CCZ
TSQ,TSQ
NAZ,NAZ
MUS,MUS
BGX,BGX
SITC_pa.K,SITC$A
GNL_pa,GNL$A
GGM,GGM
AHH_pa,AHH$A
BTA,BTA
NC,NC
JDD,JDD
GLOP.K,GLOP
UAN,UAN
MUH,MUH
RRD,RRD
ORN,ORN
ASGI.K,ASGI
TGP_pb,TGP$B
SB,SB
BBK,BBK
FHN_pe,FHN$E
SJT,SJT
APRN.K,APRN
RIV,RIV
MHF,MHF
FMN,FMN
JPT,JPT
WEA,WEA
PANA_u.K,PANA.U
PRE_pg,PRE$G
SUPV.K,SUPV
PFO,PFO
TREC.K,TREC
KKR_pb,KKR$B
SF_pb,SF$B
ELVT.K,ELVT
CEE,CEE
PBT,PBT
DMO,DMO
CXE,CXE
AMH_pf,AMH$F
IGA,IGA
SD,SD
TRTN_pd.K,TRTN$D
TNP,TNP
XIN,XIN
WBS_pf,WBS$F
CBB_pb,CBB$B
FRT_pc,FRT$C
NNY,NNY
CHMI.K,CHMI
CCM,CCM
EQC_pd,EQC$D
SF_pa,SF$A
PSA_po,PSA$O
FPI_pb,FPI$B
CFR_pb,CFR$B
GLEO_u.K,GLEO.U
CDR,CDR
FRC_pg,FRC$G
HGLB.K,HGLB
EARN.K,EARN
TTI,TTI
ATCO_pi.K,ATCO$I
SITC_pk.K,SITC$K
IVR_pb,IVR$B
XYF,XYF
HIE,HIE
TAPa,TAP.A
INN_pe,INN$E
PAI,PAI
MNP,MNP
ARGD.K,ARGD
MGF,MGF
MCN,MCN
NMM,NMM
GHM,GHM
MITT.K,MITT
NS_pc,NS$C
ARL,ARL
IHD,IHD
NTG,NTG
VEL,VEL
EXTN.K,EXTN
NRZ_pa,NRZ$A
SFE,SFE
HT_pd,HT$D
FTK,FTK
USDP.K,USDP
BBF,BBF
TWO_pa,TWO$A
EPR_pg,EPR$G
STL_pa,STL$A
MTL_p,MTL$
CIM_pa,CIM$A
RGT,RGT
DCP_pb,DCP$B
IVR_pa,IVR$A
RMI,RMI
NMT,NMT
NGL_pb,NGL$B
HEQ,HEQ
HFRO_pa.K,HFRO$A
JSD,JSD
NKG,NKG
NMK_pb,NMK$B
ATCO_pe.K,ATCO$E
PEB_pf,PEB$F
AGD,AGD
RFM,RFM
EDF,EDF
DTLA_p.K,DTLA$
BAF,BAF
GDL_pc,GDL$C
NIM,NIM
FAM,FAM
KSM,KSM
TRTN_pb.K,TRTN$B
JTA,JTA
BGSF.K,BGSF
ENZ,ENZ
EPR_pc,EPR$C
VGI,VGI
SPLP_pa.K,SPLP$A
DHX,DHX
SBI,SBI
DCF,DCF
XAN,XAN
ARR_pc,ARR$C
GDL,GDL
ALIN_pa.K,ALIN$A
CLPR.K,CLPR
PCM,PCM
DLNG.K,DLNG
TGP_pa,TGP$A
DRH_pa,DRH$A
ATCO_pd.K,ATCO$D
COF_pk,COF$K
CORR.K,CORR
EGY,EGY
MPV,MPV
UBP,UBP
AGM_pf,AGM$F
CMU,CMU
ATA,ATA
JEQ,JEQ
GTNa,GTN.A
STAR_pi.K,STAR$I
PNI,PNI
CTR,CTR
NTZ,NTZ
NYC,NYC
AAIC.K,AAIC
FNB_pe,FNB$E
DTF,DTF
AMH_ph,AMH$H
SPE,SPE
MFT,MFT
ATA_u,ATA.U
SWZ,SWZ
GGZ,GGZ
HIL,HIL
KWAC_u.K,KWAC.U
AP,AP
AMH_pg,AMH$G
GCV,GCV
EFF,EFF
CMRE_pe.K,CMRE$E
FPL,FPL
TNP_pf,TNP$F
PINE.K,PINE
SOS,SOS
EPR_pe,EPR$E
GEN,GEN
SUP,SUP
HMLP_pa.K,HMLP$A
DEX,DEX
UBP_ph,UBP$H
ALIN_pb.K,ALIN$B
NCZ_pa,NCZ$A
QTS_pa,QTS$A
PEB_pc,PEB$C
PEB_pd,PEB$D
ENO,ENO
CIO_pa,CIO$A
PMT_pa,PMT$A
SHO_pe,SHO$E
SFUN.K,SFUN
CDR_pc,CDR$C
TDI,TDI
PGP,PGP
GLOG_pa.K,GLOG$A
JEMD.K,JEMD
BSD,BSD
NGS,NGS
ALIN_pe.K,ALIN$E
IAE,IAE
JAX,JAX
BHa,BH.A
JLS,JLS
LXP_pc,LXP$C
CSR_pc,CSR$C
XFLT.K,XFLT
ASB_pf,ASB$F
GLOP_pa.K,GLOP$A
GAB_ph,GAB$H
CHRA.K,CHRA
AGM_pd,AGM$D
ASC,ASC
NCV_pa,NCV$A
NMI,NMI
AGO_pb,AGO$B
FSLF.K,FSLF
XAN_pc,XAN$C
ASB_pe,ASB$E
GNT,GNT
GAB_pk,GAB$K
FHN_pd,FHN$D
VCIF.K,VCIF
NXC,NXC
BFS_pe,BFS$E
SZC,SZC
TNP_pe,TNP$E
GDV_pg,GDV$G
STAR_pd.K,STAR$D
ASB_pd,ASB$D
CMRE_pd.K,CMRE$D
WEI,WEI
FHN_pa,FHN$A
CODI_pb.K,CODI$B
PEB_pe,PEB$E
NMK_pc,NMK$C
FENG.K,FENG
BANC_pe.K,BANC$E
CODI_pa.K,CODI$A
KFS,KFS
CMRE_pc.K,CMRE$C
CODI_pc.K,CODI$C
DX_pc,DX$C
LXU,LXU
CORR_pa.K,CORR$A
WHG,WHG
UBP_pk,UBP$K
MN,MN
AGMa,AGM.A
EXD,EXD
NWHM.K,NWHM
RPT_pd,RPT$D
BANC_pd.K,BANC$D
EFC_pa,EFC$A
MITT_pb.K,MITT$B
PNF,PNF
RSF,RSF
SRL,SRL
VNCE.K,VNCE
MITT_pc.K,MITT$C
PEI_pc,PEI$C
BSE,BSE
FTAI_pb.K,FTAI$B
REXR_pa.K,REXR$A
EIC,EIC
CXH,CXH
LUB,LUB
ARC,ARC
VLT,VLT
BML_pg,BML$G
LAIX.K,LAIX
RLH,RLH
NREF.K,NREF
DCP_pc,DCP$C
NMS,NMS
EDI,EDI
CUBI_pf.K,CUBI$F
AGM_pe,AGM$E
PGZ,PGZ
NHA,NHA
NINE.K,NINE
AFI,AFI
GAB_pj,GAB$J
SMM,SMM
CLNY_pg.K,CLNY$G
JMP,JMP
BHR_pb,BHR$B
TRTN_pa.K,TRTN$A
BBW,BBW
STAR_pg.K,STAR$G
REXR_pc.K,REXR$C
AGM_pc,AGM$C
FET,FET
GLOP_pb.K,GLOP$B
FHN_pb,FHN$B
LEE,LEE
IHTA.K,IHTA
LFT,LFT
REXR_pb.K,REXR$B
TPZ,TPZ
EDN,EDN
JHAA.K,JHAA
DVD,DVD
EEA,EEA
TNP_pd,TNP$D
STAG_pc.K,STAG$C
AHT_pg,AHT$G
GNL_pb,GNL$B
DYFN.K,DYFN
MFD,MFD
HT_pe,HT$E
GER,GER
FEO,FEO
DLNG_pa.K,DLNG$A
TWO_pd,TWO$D
BFY,BFY
BFS_pd,BFS$D
AMPY.K,AMPY
MH_pc,MH$C
MZA,MZA
SHO_pf,SHO$F
DDF,DDF
INN_pd,INN$D
GAB_pg,GAB$G
GLOP_pc.K,GLOP$C
MIE,MIE
